id,class,support,semantic_P,semantic_R,semantic_F1,one_vs_rest_accuracy,global_accuracy,V17_TP,V17_FP,V17_FN,pooled_P,pooled_R,pooled_F1,ROI_P,ROI_R,ROI_F1
p3_A3_shuffle_s29_cv1,tumor,28,0.5789473684210527,0.39285714285714285,0.46808510638297873,0.7706422018348624,0.3761467889908257,11,8,17,0.5789473684210527,0.39285714285714285,0.46808510638297873,0.1875,0.17708333333333334,0.18055555555555558
p3_A3_shuffle_s29_cv1,lymphocyte,6,0.09523809523809523,0.3333333333333333,0.14814814814814814,0.7889908256880734,0.3761467889908257,2,19,4,0.09523809523809523,0.3333333333333333,0.14814814814814814,0.027777777777777776,0.041666666666666664,0.03125
p3_A3_shuffle_s29_cv1,plasma_cell,6,0.18181818181818182,0.3333333333333333,0.23529411764705882,0.8807339449541285,0.3761467889908257,2,9,4,0.18181818181818182,0.3333333333333333,0.23529411764705885,0.03125,0.041666666666666664,0.03472222222222222
p3_A3_shuffle_s29_cv1,histiocyte,10,0.18181818181818182,0.2,0.19047619047619047,0.8440366972477065,0.3761467889908257,2,9,8,0.18181818181818182,0.2,0.1904761904761905,0.03125,0.041666666666666664,0.03472222222222222
p3_A3_shuffle_s29_cv1,melanophage,12,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.9174311926605505,0.3761467889908257,7,4,5,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.13541666666666666,0.14583333333333334,0.13888888888888887
p3_A3_shuffle_s29_cv1,neutrophil,11,0.6,0.5454545454545454,0.5714285714285714,0.9174311926605505,0.3761467889908257,6,4,5,0.6,0.5454545454545454,0.5714285714285713,0.11458333333333333,0.125,0.11805555555555557
p3_A3_shuffle_s29_cv1,stroma,8,0.2857142857142857,0.25,0.26666666666666666,0.8990825688073395,0.3761467889908257,2,5,6,0.2857142857142857,0.25,0.26666666666666666,0.041666666666666664,0.041666666666666664,0.041666666666666664
p3_A3_shuffle_s29_cv1,epithelium,7,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.926605504587156,0.3761467889908257,5,6,2,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.10416666666666667,0.10416666666666667,0.10416666666666667
p3_A3_shuffle_s29_cv1,endothelium,9,0.5,0.1111111111111111,0.18181818181818182,0.9174311926605505,0.3761467889908257,1,1,8,0.5,0.1111111111111111,0.1818181818181818,0.020833333333333332,0.020833333333333332,0.020833333333333332
p3_A3_shuffle_s29_cv1,apoptosis,12,0.5,0.25,0.3333333333333333,0.8899082568807339,0.3761467889908257,3,3,9,0.5,0.25,0.3333333333333333,0.052083333333333336,0.052083333333333336,0.048611111111111105
p3_A3_shuffle_s29_cv2,tumor,24,0.625,0.625,0.625,0.8181818181818182,0.5050505050505051,15,9,9,0.625,0.625,0.625,0.2765957446808511,0.2553191489361702,0.2624113475177305
p3_A3_shuffle_s29_cv2,lymphocyte,18,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.8383838383838383,0.5050505050505051,10,8,8,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.11347517730496454,0.14893617021276595,0.12624113475177304
p3_A3_shuffle_s29_cv2,plasma_cell,7,0.6666666666666666,0.2857142857142857,0.4,0.9393939393939394,0.5050505050505051,2,1,5,0.6666666666666666,0.2857142857142857,0.4,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_A3_shuffle_s29_cv2,histiocyte,7,0.18181818181818182,0.2857142857142857,0.2222222222222222,0.8585858585858586,0.5050505050505051,2,9,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,0.026595744680851064,0.0425531914893617,0.02978723404255319
p3_A3_shuffle_s29_cv2,melanophage,5,0.5714285714285714,0.8,0.6666666666666666,0.9595959595959596,0.5050505050505051,4,3,1,0.5714285714285714,0.8,0.6666666666666666,0.07446808510638298,0.0851063829787234,0.07801418439716312
p3_A3_shuffle_s29_cv2,neutrophil,8,0.7142857142857143,0.625,0.6666666666666666,0.9494949494949495,0.5050505050505051,5,2,3,0.7142857142857143,0.625,0.6666666666666666,0.0851063829787234,0.10638297872340426,0.09219858156028368
p3_A3_shuffle_s29_cv2,stroma,10,0.4444444444444444,0.4,0.42105263157894735,0.8888888888888888,0.5050505050505051,4,5,6,0.4444444444444444,0.4,0.4210526315789474,0.0851063829787234,0.0851063829787234,0.0851063829787234
p3_A3_shuffle_s29_cv2,epithelium,5,0.75,0.6,0.6666666666666666,0.9696969696969697,0.5050505050505051,3,1,2,0.75,0.6,0.6666666666666665,0.06382978723404255,0.06382978723404255,0.06382978723404255
p3_A3_shuffle_s29_cv2,endothelium,7,0.3333333333333333,0.5714285714285714,0.42105263157894735,0.8888888888888888,0.5050505050505051,4,8,3,0.3333333333333333,0.5714285714285714,0.4210526315789474,0.06382978723404255,0.0851063829787234,0.07092198581560283
p3_A3_shuffle_s29_cv2,apoptosis,8,0.25,0.125,0.16666666666666666,0.898989898989899,0.5050505050505051,1,3,8,0.25,0.1111111111111111,0.15384615384615383,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_A3_shuffle_s43_cv0,tumor,19,0.43333333333333335,0.6842105263157895,0.5306122448979592,0.75,0.43478260869565216,13,17,6,0.43333333333333335,0.6842105263157895,0.5306122448979592,0.2391304347826087,0.2608695652173913,0.2391304347826087
p3_A3_shuffle_s43_cv0,lymphocyte,13,0.42857142857142855,0.46153846153846156,0.4444444444444444,0.8369565217391305,0.43478260869565216,6,8,7,0.42857142857142855,0.46153846153846156,0.4444444444444445,0.10869565217391304,0.13043478260869565,0.11594202898550723
p3_A3_shuffle_s43_cv0,plasma_cell,11,0.75,0.2727272727272727,0.4,0.9021739130434783,0.43478260869565216,3,1,8,0.75,0.2727272727272727,0.39999999999999997,0.03623188405797101,0.043478260869565216,0.0391304347826087
p3_A3_shuffle_s43_cv0,histiocyte,7,0.3333333333333333,0.2857142857142857,0.3076923076923077,0.9021739130434783,0.43478260869565216,2,4,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,0.043478260869565216,0.043478260869565216,0.043478260869565216
p3_A3_shuffle_s43_cv0,melanophage,7,0.6666666666666666,0.8571428571428571,0.75,0.9565217391304348,0.43478260869565216,6,3,1,0.6666666666666666,0.8571428571428571,0.75,0.11956521739130435,0.13043478260869565,0.12318840579710144
p3_A3_shuffle_s43_cv0,neutrophil,5,0.3333333333333333,0.2,0.25,0.9347826086956522,0.43478260869565216,1,2,4,0.3333333333333333,0.2,0.25,0.021739130434782608,0.021739130434782608,0.021739130434782608
p3_A3_shuffle_s43_cv0,stroma,6,0.25,0.3333333333333333,0.2857142857142857,0.8913043478260869,0.43478260869565216,2,6,4,0.25,0.3333333333333333,0.28571428571428575,0.03260869565217391,0.043478260869565216,0.03623188405797101
p3_A3_shuffle_s43_cv0,epithelium,12,0.8,0.3333333333333333,0.47058823529411764,0.9021739130434783,0.43478260869565216,4,1,8,0.8,0.3333333333333333,0.47058823529411764,0.07608695652173914,0.08695652173913043,0.07971014492753623
p3_A3_shuffle_s43_cv0,endothelium,8,0.25,0.125,0.16666666666666666,0.8913043478260869,0.43478260869565216,1,3,7,0.25,0.125,0.16666666666666666,0.021739130434782608,0.021739130434782608,0.021739130434782608
p3_A3_shuffle_s43_cv0,apoptosis,4,0.2222222222222222,0.5,0.3076923076923077,0.9021739130434783,0.43478260869565216,2,7,2,0.2222222222222222,0.5,0.30769230769230765,0.043478260869565216,0.043478260869565216,0.043478260869565216
p3_A3_shuffle_s43_cv1,tumor,28,0.6666666666666666,0.2857142857142857,0.4,0.7798165137614679,0.3669724770642202,8,4,20,0.6666666666666666,0.2857142857142857,0.4,0.16666666666666666,0.15625,0.15972222222222224
p3_A3_shuffle_s43_cv1,lymphocyte,6,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.8807339449541285,0.3669724770642202,1,8,5,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.020833333333333332,0.020833333333333332,0.020833333333333332
p3_A3_shuffle_s43_cv1,plasma_cell,6,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.9174311926605505,0.3669724770642202,2,5,4,0.2857142857142857,0.3333333333333333,0.30769230769230765,0.020833333333333332,0.041666666666666664,0.027777777777777776
p3_A3_shuffle_s43_cv1,histiocyte,10,0.1,0.1,0.1,0.8348623853211009,0.3669724770642202,1,9,9,0.1,0.1,0.10000000000000002,0.020833333333333332,0.020833333333333332,0.020833333333333332
p3_A3_shuffle_s43_cv1,melanophage,12,0.7272727272727273,0.6666666666666666,0.6956521739130435,0.9357798165137615,0.3669724770642202,8,3,4,0.7272727272727273,0.6666666666666666,0.6956521739130435,0.14583333333333334,0.16666666666666666,0.15277777777777776
p3_A3_shuffle_s43_cv1,neutrophil,11,0.5,0.6363636363636364,0.56,0.8990825688073395,0.3669724770642202,7,7,4,0.5,0.6363636363636364,0.56,0.13020833333333334,0.14583333333333334,0.13333333333333333
p3_A3_shuffle_s43_cv1,stroma,8,0.09090909090909091,0.125,0.10526315789473684,0.8440366972477065,0.3669724770642202,1,10,7,0.09090909090909091,0.125,0.10526315789473685,0.020833333333333332,0.020833333333333332,0.020833333333333332
p3_A3_shuffle_s43_cv1,epithelium,7,0.4,0.8571428571428571,0.5454545454545454,0.908256880733945,0.3669724770642202,6,9,1,0.4,0.8571428571428571,0.5454545454545455,0.11458333333333333,0.125,0.11805555555555554
p3_A3_shuffle_s43_cv1,endothelium,9,0.4,0.2222222222222222,0.2857142857142857,0.908256880733945,0.3669724770642202,2,3,7,0.4,0.2222222222222222,0.2857142857142857,0.041666666666666664,0.041666666666666664,0.041666666666666664
p3_A3_shuffle_s43_cv1,apoptosis,12,0.26666666666666666,0.3333333333333333,0.2962962962962963,0.8256880733944955,0.3669724770642202,4,11,8,0.26666666666666666,0.3333333333333333,0.2962962962962963,0.06944444444444443,0.07291666666666667,0.06597222222222222
p3_A3_shuffle_s43_cv2,tumor,24,0.6111111111111112,0.4583333333333333,0.5238095238095238,0.797979797979798,0.45454545454545453,11,7,13,0.6111111111111112,0.4583333333333333,0.5238095238095238,0.2127659574468085,0.18085106382978725,0.19148936170212766
p3_A3_shuffle_s43_cv2,lymphocyte,18,0.6666666666666666,0.5555555555555556,0.6060606060606061,0.8686868686868687,0.45454545454545453,10,5,8,0.6666666666666666,0.5555555555555556,0.606060606060606,0.11702127659574468,0.14893617021276595,0.12907801418439716
p3_A3_shuffle_s43_cv2,plasma_cell,7,0.25,0.2857142857142857,0.26666666666666666,0.8888888888888888,0.45454545454545453,2,6,5,0.25,0.2857142857142857,0.26666666666666666,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_A3_shuffle_s43_cv2,histiocyte,7,0.16666666666666666,0.14285714285714285,0.15384615384615385,0.8888888888888888,0.45454545454545453,1,5,6,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_A3_shuffle_s43_cv2,melanophage,5,0.5,0.8,0.6153846153846154,0.9494949494949495,0.45454545454545453,4,4,1,0.5,0.8,0.6153846153846154,0.0851063829787234,0.0851063829787234,0.0851063829787234
p3_A3_shuffle_s43_cv2,neutrophil,8,0.75,0.75,0.75,0.9595959595959596,0.45454545454545453,6,2,2,0.75,0.75,0.75,0.10638297872340426,0.1276595744680851,0.11347517730496454
p3_A3_shuffle_s43_cv2,stroma,10,0.5,0.3,0.375,0.898989898989899,0.45454545454545453,3,3,7,0.5,0.3,0.37499999999999994,0.06382978723404255,0.06382978723404255,0.06382978723404255
p3_A3_shuffle_s43_cv2,epithelium,5,0.6,0.6,0.6,0.9595959595959596,0.45454545454545453,3,2,2,0.6,0.6,0.6,0.05319148936170213,0.06382978723404255,0.05673758865248227
p3_A3_shuffle_s43_cv2,endothelium,7,0.23529411764705882,0.5714285714285714,0.3333333333333333,0.8383838383838383,0.45454545454545453,4,13,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,0.04964539007092198,0.0851063829787234,0.06028368794326241
p3_A3_shuffle_s43_cv2,apoptosis,8,0.125,0.125,0.125,0.8585858585858586,0.45454545454545453,1,7,8,0.125,0.1111111111111111,0.11764705882352941,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_A4_placebo_s17_cv0,tumor,19,0.48148148148148145,0.6842105263157895,0.5652173913043478,0.782608695652174,0.44565217391304346,13,14,6,0.48148148148148145,0.6842105263157895,0.5652173913043478,0.22826086956521738,0.25,0.23188405797101447
p3_A4_placebo_s17_cv0,lymphocyte,13,0.4666666666666667,0.5384615384615384,0.5,0.8478260869565217,0.44565217391304346,7,8,6,0.4666666666666667,0.5384615384615384,0.5,0.13043478260869565,0.15217391304347827,0.13768115942028986
p3_A4_placebo_s17_cv0,plasma_cell,11,0.6,0.2727272727272727,0.375,0.8913043478260869,0.44565217391304346,3,2,8,0.6,0.2727272727272727,0.37499999999999994,0.03623188405797101,0.043478260869565216,0.0391304347826087
p3_A4_placebo_s17_cv0,histiocyte,7,0.0,0.0,0.0,0.8913043478260869,0.44565217391304346,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0
p3_A4_placebo_s17_cv0,melanophage,7,0.5,0.8571428571428571,0.631578947368421,0.9239130434782609,0.44565217391304346,6,6,1,0.5,0.8571428571428571,0.631578947368421,0.10869565217391304,0.13043478260869565,0.11594202898550723
p3_A4_placebo_s17_cv0,neutrophil,5,0.5,0.2,0.2857142857142857,0.9456521739130435,0.44565217391304346,1,1,4,0.5,0.2,0.28571428571428575,0.021739130434782608,0.021739130434782608,0.021739130434782608
p3_A4_placebo_s17_cv0,stroma,6,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.8804347826086957,0.44565217391304346,2,7,4,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.03260869565217391,0.043478260869565216,0.03623188405797101
p3_A4_placebo_s17_cv0,epithelium,12,0.75,0.5,0.6,0.9130434782608695,0.44565217391304346,6,2,6,0.75,0.5,0.6,0.11956521739130435,0.13043478260869565,0.12318840579710144
p3_A4_placebo_s17_cv0,endothelium,8,0.0,0.0,0.0,0.8804347826086957,0.44565217391304346,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0
p3_A4_placebo_s17_cv0,apoptosis,4,0.375,0.75,0.5,0.9347826086956522,0.44565217391304346,3,5,1,0.375,0.75,0.5,0.06521739130434782,0.06521739130434782,0.06521739130434782
p3_A4_placebo_s17_cv1,tumor,28,0.5517241379310345,0.5714285714285714,0.5614035087719298,0.7706422018348624,0.3761467889908257,16,13,12,0.5517241379310345,0.5714285714285714,0.5614035087719299,0.22569444444444445,0.2604166666666667,0.23263888888888884
p3_A4_placebo_s17_cv1,lymphocyte,6,0.1,0.16666666666666666,0.125,0.8715596330275229,0.3761467889908257,1,9,5,0.1,0.16666666666666666,0.125,0.020833333333333332,0.020833333333333332,0.020833333333333332
p3_A4_placebo_s17_cv1,plasma_cell,6,0.0,0.0,0.0,0.926605504587156,0.3761467889908257,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0
p3_A4_placebo_s17_cv1,histiocyte,10,0.1111111111111111,0.1,0.10526315789473684,0.8440366972477065,0.3761467889908257,1,8,9,0.1111111111111111,0.1,0.10526315789473685,0.020833333333333332,0.020833333333333332,0.020833333333333332
p3_A4_placebo_s17_cv1,melanophage,12,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.908256880733945,0.3761467889908257,8,6,4,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.14583333333333334,0.16666666666666666,0.15277777777777776
p3_A4_placebo_s17_cv1,neutrophil,11,0.5555555555555556,0.45454545454545453,0.5,0.908256880733945,0.3761467889908257,5,4,6,0.5555555555555556,0.45454545454545453,0.5,0.09027777777777778,0.10416666666666667,0.09375
p3_A4_placebo_s17_cv1,stroma,8,0.0,0.0,0.0,0.908256880733945,0.3761467889908257,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0
p3_A4_placebo_s17_cv1,epithelium,7,0.46153846153846156,0.8571428571428571,0.6,0.926605504587156,0.3761467889908257,6,7,1,0.46153846153846156,0.8571428571428571,0.6,0.11458333333333333,0.125,0.11805555555555554
p3_A4_placebo_s17_cv1,endothelium,9,0.11764705882352941,0.2222222222222222,0.15384615384615385,0.7981651376146789,0.3761467889908257,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,0.041666666666666664,0.041666666666666664,0.041666666666666664
p3_A4_placebo_s17_cv1,apoptosis,12,0.5,0.16666666666666666,0.25,0.8899082568807339,0.3761467889908257,2,2,10,0.5,0.16666666666666666,0.25,0.03125,0.041666666666666664,0.03472222222222222
p3_A4_placebo_s17_cv2,tumor,24,0.8125,0.5416666666666666,0.65,0.8585858585858586,0.47474747474747475,13,3,11,0.8125,0.5416666666666666,0.65,0.2553191489361702,0.22340425531914893,0.23404255319148937
p3_A4_placebo_s17_cv2,lymphocyte,18,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.8383838383838383,0.47474747474747475,10,8,8,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.12411347517730496,0.14893617021276595,0.13333333333333333
p3_A4_placebo_s17_cv2,plasma_cell,7,0.2222222222222222,0.2857142857142857,0.25,0.8787878787878788,0.47474747474747475,2,7,5,0.2222222222222222,0.2857142857142857,0.25,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_A4_placebo_s17_cv2,histiocyte,7,0.1,0.14285714285714285,0.11764705882352941,0.8484848484848485,0.47474747474747475,1,9,6,0.1,0.14285714285714285,0.11764705882352941,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_A4_placebo_s17_cv2,melanophage,5,0.5,0.6,0.5454545454545454,0.9494949494949495,0.47474747474747475,3,3,2,0.5,0.6,0.5454545454545454,0.05319148936170213,0.06382978723404255,0.05673758865248227
p3_A4_placebo_s17_cv2,neutrophil,8,0.7777777777777778,0.875,0.8235294117647058,0.9696969696969697,0.47474747474747475,7,2,1,0.7777777777777778,0.875,0.823529411764706,0.1276595744680851,0.14893617021276595,0.1347517730496454
p3_A4_placebo_s17_cv2,stroma,10,0.5,0.1,0.16666666666666666,0.898989898989899,0.47474747474747475,1,1,9,0.5,0.1,0.16666666666666669,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_A4_placebo_s17_cv2,epithelium,5,0.6,0.6,0.6,0.9595959595959596,0.47474747474747475,3,2,2,0.6,0.6,0.6,0.06382978723404255,0.06382978723404255,0.06382978723404255
p3_A4_placebo_s17_cv2,endothelium,7,0.2631578947368421,0.7142857142857143,0.38461538461538464,0.8383838383838383,0.47474747474747475,5,14,2,0.2631578947368421,0.7142857142857143,0.3846153846153846,0.06028368794326241,0.10638297872340426,0.07446808510638298
p3_A4_placebo_s17_cv2,apoptosis,8,0.4,0.25,0.3076923076923077,0.9090909090909091,0.47474747474747475,2,3,7,0.4,0.2222222222222222,0.2857142857142857,0.0425531914893617,0.0425531914893617,0.0425531914893617
p3_A4_placebo_s29_cv0,tumor,19,0.5,0.3684210526315789,0.42424242424242425,0.7934782608695652,0.358695652173913,7,7,12,0.5,0.3684210526315789,0.4242424242424242,0.15217391304347827,0.14130434782608695,0.14492753623188404
p3_A4_placebo_s29_cv0,lymphocyte,13,1.0,0.07692307692307693,0.14285714285714285,0.8695652173913043,0.358695652173913,1,0,12,1.0,0.07692307692307693,0.14285714285714288,0.021739130434782608,0.021739130434782608,0.021739130434782608
p3_A4_placebo_s29_cv0,plasma_cell,11,0.25,0.36363636363636365,0.2962962962962963,0.7934782608695652,0.358695652173913,4,12,7,0.25,0.36363636363636365,0.2962962962962963,0.043478260869565216,0.06521739130434782,0.049999999999999996
p3_A4_placebo_s29_cv0,histiocyte,7,0.3,0.42857142857142855,0.35294117647058826,0.8804347826086957,0.358695652173913,3,7,4,0.3,0.42857142857142855,0.3529411764705882,0.06521739130434782,0.06521739130434782,0.06521739130434782
p3_A4_placebo_s29_cv0,melanophage,7,0.4117647058823529,1.0,0.5833333333333334,0.8913043478260869,0.358695652173913,7,10,0,0.4117647058823529,1.0,0.5833333333333334,0.11594202898550726,0.15217391304347827,0.12681159420289853
p3_A4_placebo_s29_cv0,neutrophil,5,0.3333333333333333,0.2,0.25,0.9347826086956522,0.358695652173913,1,2,4,0.3333333333333333,0.2,0.25,0.021739130434782608,0.021739130434782608,0.021739130434782608
p3_A4_placebo_s29_cv0,stroma,6,0.125,0.16666666666666666,0.14285714285714285,0.8695652173913043,0.358695652173913,1,7,5,0.125,0.16666666666666666,0.14285714285714288,0.021739130434782608,0.021739130434782608,0.021739130434782608
p3_A4_placebo_s29_cv0,epithelium,12,0.6666666666666666,0.5,0.5714285714285714,0.9021739130434783,0.358695652173913,6,3,6,0.6666666666666666,0.5,0.5714285714285715,0.11956521739130435,0.13043478260869565,0.12318840579710144
p3_A4_placebo_s29_cv0,endothelium,8,0.3333333333333333,0.125,0.18181818181818182,0.9021739130434783,0.358695652173913,1,2,7,0.3333333333333333,0.125,0.18181818181818182,0.021739130434782608,0.021739130434782608,0.021739130434782608
p3_A4_placebo_s29_cv0,apoptosis,4,0.18181818181818182,0.5,0.26666666666666666,0.8804347826086957,0.358695652173913,2,9,2,0.18181818181818182,0.5,0.26666666666666666,0.043478260869565216,0.043478260869565216,0.043478260869565216
p3_A4_placebo_s29_cv1,tumor,28,0.5789473684210527,0.39285714285714285,0.46808510638297873,0.7706422018348624,0.3669724770642202,11,8,17,0.5789473684210527,0.39285714285714285,0.46808510638297873,0.1875,0.17708333333333334,0.18055555555555558
p3_A4_placebo_s29_cv1,lymphocyte,6,0.09523809523809523,0.3333333333333333,0.14814814814814814,0.7889908256880734,0.3669724770642202,2,19,4,0.09523809523809523,0.3333333333333333,0.14814814814814814,0.027777777777777776,0.041666666666666664,0.03125
p3_A4_placebo_s29_cv1,plasma_cell,6,0.18181818181818182,0.3333333333333333,0.23529411764705882,0.8807339449541285,0.3669724770642202,2,9,4,0.18181818181818182,0.3333333333333333,0.23529411764705885,0.03125,0.041666666666666664,0.03472222222222222
p3_A4_placebo_s29_cv1,histiocyte,10,0.16666666666666666,0.2,0.18181818181818182,0.8348623853211009,0.3669724770642202,2,10,8,0.16666666666666666,0.2,0.1818181818181818,0.03125,0.041666666666666664,0.03472222222222222
p3_A4_placebo_s29_cv1,melanophage,12,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.9174311926605505,0.3669724770642202,7,4,5,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.13541666666666666,0.14583333333333334,0.13888888888888887
p3_A4_placebo_s29_cv1,neutrophil,11,0.6,0.5454545454545454,0.5714285714285714,0.9174311926605505,0.3669724770642202,6,4,5,0.6,0.5454545454545454,0.5714285714285713,0.11458333333333333,0.125,0.11805555555555557
p3_A4_placebo_s29_cv1,stroma,8,0.16666666666666666,0.125,0.14285714285714285,0.8899082568807339,0.3669724770642202,1,5,7,0.16666666666666666,0.125,0.14285714285714288,0.020833333333333332,0.020833333333333332,0.020833333333333332
p3_A4_placebo_s29_cv1,epithelium,7,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.926605504587156,0.3669724770642202,5,6,2,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.10416666666666667,0.10416666666666667,0.10416666666666667
p3_A4_placebo_s29_cv1,endothelium,9,0.5,0.1111111111111111,0.18181818181818182,0.9174311926605505,0.3669724770642202,1,1,8,0.5,0.1111111111111111,0.1818181818181818,0.020833333333333332,0.020833333333333332,0.020833333333333332
p3_A4_placebo_s29_cv1,apoptosis,12,0.5,0.25,0.3333333333333333,0.8899082568807339,0.3669724770642202,3,3,9,0.5,0.25,0.3333333333333333,0.052083333333333336,0.052083333333333336,0.048611111111111105
p3_A4_placebo_s29_cv2,tumor,24,0.64,0.6666666666666666,0.6530612244897959,0.8282828282828283,0.5151515151515151,16,9,8,0.64,0.6666666666666666,0.6530612244897959,0.2978723404255319,0.2765957446808511,0.28368794326241137
p3_A4_placebo_s29_cv2,lymphocyte,18,0.5882352941176471,0.5555555555555556,0.5714285714285714,0.8484848484848485,0.5151515151515151,10,7,8,0.5882352941176471,0.5555555555555556,0.5714285714285715,0.11347517730496454,0.14893617021276595,0.12624113475177304
p3_A4_placebo_s29_cv2,plasma_cell,7,0.6666666666666666,0.2857142857142857,0.4,0.9393939393939394,0.5151515151515151,2,1,5,0.6666666666666666,0.2857142857142857,0.4,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_A4_placebo_s29_cv2,histiocyte,7,0.18181818181818182,0.2857142857142857,0.2222222222222222,0.8585858585858586,0.5151515151515151,2,9,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,0.026595744680851064,0.0425531914893617,0.02978723404255319
p3_A4_placebo_s29_cv2,melanophage,5,0.6666666666666666,0.8,0.7272727272727273,0.9696969696969697,0.5151515151515151,4,2,1,0.6666666666666666,0.8,0.7272727272727272,0.07446808510638298,0.0851063829787234,0.07801418439716312
p3_A4_placebo_s29_cv2,neutrophil,8,0.7142857142857143,0.625,0.6666666666666666,0.9494949494949495,0.5151515151515151,5,2,3,0.7142857142857143,0.625,0.6666666666666666,0.0851063829787234,0.10638297872340426,0.09219858156028368
p3_A4_placebo_s29_cv2,stroma,10,0.4,0.4,0.4,0.8787878787878788,0.5151515151515151,4,6,6,0.4,0.4,0.4000000000000001,0.0851063829787234,0.0851063829787234,0.0851063829787234
p3_A4_placebo_s29_cv2,epithelium,5,0.75,0.6,0.6666666666666666,0.9696969696969697,0.5151515151515151,3,1,2,0.75,0.6,0.6666666666666665,0.06382978723404255,0.06382978723404255,0.06382978723404255
p3_A4_placebo_s29_cv2,endothelium,7,0.3333333333333333,0.5714285714285714,0.42105263157894735,0.8888888888888888,0.5151515151515151,4,8,3,0.3333333333333333,0.5714285714285714,0.4210526315789474,0.06382978723404255,0.0851063829787234,0.07092198581560283
p3_A4_placebo_s29_cv2,apoptosis,8,0.25,0.125,0.16666666666666666,0.898989898989899,0.5151515151515151,1,3,8,0.25,0.1111111111111111,0.15384615384615383,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_A4_placebo_s43_cv0,tumor,19,0.43333333333333335,0.6842105263157895,0.5306122448979592,0.75,0.43478260869565216,13,17,6,0.43333333333333335,0.6842105263157895,0.5306122448979592,0.2391304347826087,0.2608695652173913,0.2391304347826087
p3_A4_placebo_s43_cv0,lymphocyte,13,0.42857142857142855,0.46153846153846156,0.4444444444444444,0.8369565217391305,0.43478260869565216,6,8,7,0.42857142857142855,0.46153846153846156,0.4444444444444445,0.10869565217391304,0.13043478260869565,0.11594202898550723
p3_A4_placebo_s43_cv0,plasma_cell,11,0.6,0.2727272727272727,0.375,0.8913043478260869,0.43478260869565216,3,2,8,0.6,0.2727272727272727,0.37499999999999994,0.03623188405797101,0.043478260869565216,0.0391304347826087
p3_A4_placebo_s43_cv0,histiocyte,7,0.3333333333333333,0.2857142857142857,0.3076923076923077,0.9021739130434783,0.43478260869565216,2,4,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,0.043478260869565216,0.043478260869565216,0.043478260869565216
p3_A4_placebo_s43_cv0,melanophage,7,0.6,0.8571428571428571,0.7058823529411765,0.9456521739130435,0.43478260869565216,6,4,1,0.6,0.8571428571428571,0.7058823529411764,0.11956521739130435,0.13043478260869565,0.12318840579710144
p3_A4_placebo_s43_cv0,neutrophil,5,0.5,0.2,0.2857142857142857,0.9456521739130435,0.43478260869565216,1,1,4,0.5,0.2,0.28571428571428575,0.021739130434782608,0.021739130434782608,0.021739130434782608
p3_A4_placebo_s43_cv0,stroma,6,0.25,0.3333333333333333,0.2857142857142857,0.8913043478260869,0.43478260869565216,2,6,4,0.25,0.3333333333333333,0.28571428571428575,0.03260869565217391,0.043478260869565216,0.03623188405797101
