group_type,group,n,dice_mean,dice_median,dice_finite_n,iou_mean,iou_median,iou_finite_n,area_relative_error_mean,area_relative_error_median,area_relative_error_finite_n,centroid_error_mean,centroid_error_median,centroid_error_finite_n,occupancy_mean,occupancy_median,occupancy_finite_n,quality_confidence_mean,quality_confidence_median,quality_confidence_finite_n,presence_confidence_mean,presence_confidence_median,presence_confidence_finite_n,area_pearson,major_pearson,minor_pearson,eccentricity_pearson,perimeter_pearson,circularity_pearson,confidence_vs_iou_pearson
by_fold,0,156,0.8546303245087176,0.9111176373493279,156,0.7735267935842396,0.8367467962625473,156,0.24231298230915163,0.14532821951472935,156,1.6714121447885015,0.7975232025514476,156,0.04907574341168091,0.04383680555555555,156,0.797216939047361,0.8325104713439941,156,0.9490182203455613,0.9962327480316162,156,0.8656222301099478,0.8458941071348308,0.8235396872755908,0.8377099636328017,0.7966452338235416,0.7125060638527271,0.7116651826496759
by_fold,4,8,0.8994183904054,0.927746633885989,8,0.8262791572942736,0.8652312129154607,8,0.20235301817928056,0.11202564219003072,8,0.8598970036832058,0.8438278306057717,8,0.052164713541666664,0.04248046875,8,0.8495351225137711,0.8580131232738495,8,0.9952825009822845,0.999342143535614,8,0.9698938728933403,0.9674248091381287,0.9347160009373596,0.7229217613098288,0.968399810402598,0.2441424743417818,0.02975307148932964
by_fold,1,1,0.6472868217054264,0.6472868217054264,1,0.4785100286532951,0.4785100286532951,1,0.4597014925373134,0.4597014925373134,1,7.85477313490593,7.85477313490593,1,0.03927951388888889,0.03927951388888889,1,0.8187350034713745,0.8187350034713745,1,0.996647298336029,0.996647298336029,1,,,,,,,
by_border,False,348,0.8588175493913022,0.9142166177232682,348,0.7826347763153998,0.8419880436056735,348,0.22646441431143507,0.1200527228080312,348,1.6991881465160137,0.8324024731680681,344,0.05617759967672414,0.048068576388888895,348,0.8036499114214689,0.8439061045646667,348,0.9404184068044669,0.9978385269641876,348,0.9100151191479989,0.8537360085974658,0.8588591646010657,0.6834074561520537,0.8290540794462907,0.55552655993974,0.7271553650157523
by_border,True,102,0.8526018164593843,0.9093124349787989,102,0.7691100792334578,0.8337068080738967,102,0.2299698697333364,0.13484801488833748,102,1.7240988626729046,0.9631432854067961,102,0.04659522229030501,0.041937934027777776,102,0.7818310284147075,0.8130024969577789,102,0.918724933091332,0.9941229224205017,102,0.8203453212147672,0.7778527418238469,0.8344366277979901,0.795262140030265,0.7750820900345338,0.5438377217857766,0.7088630706903776
by_size,small,228,0.8355247462009292,0.9028640766543232,228,0.7532588410810616,0.8229282536151279,228,0.28325967199049723,0.15707877237043705,228,1.6706477216236475,0.7598513158918363,224,0.03216897767422027,0.03282335069444445,228,0.7726470549639902,0.816886693239212,228,0.9050549385668873,0.9922522902488708,228,0.7316026174112408,0.6898400043263151,0.7285955989040763,0.6328916041638409,0.6307541332688552,0.45985371413728726,0.7628392747496359
by_size,large,222,0.8798840105099933,0.9279104537491474,222,0.8065906057346386,0.8655160024424389,222,0.16974476432138,0.09814185630004214,222,1.739431156533549,0.9459804902999638,222,0.07643238942067068,0.06922743055555555,222,0.8254657907260431,0.8567834496498108,222,0.966770372747838,0.9985143542289734,222,0.8455657405624515,0.7981227695038775,0.7738510476211595,0.8024069739744092,0.7184635618829379,0.7503105199926591,0.6506062821817082
by_roi,training_set_metastatic_roi_001,1,0.819672131147541,0.819672131147541,1,0.6944444444444444,0.6944444444444444,1,0.3964285714285714,0.3964285714285714,1,2.199171398681757,2.199171398681757,1,0.042426215277777776,0.042426215277777776,1,0.888687014579773,0.888687014579773,1,0.9998677968978882,0.9998677968978882,1,,,,,,,
by_roi,training_set_metastatic_roi_002,1,0.9443882709807887,0.9443882709807887,1,0.8946360153256705,0.8946360153256705,1,0.07773109243697479,0.07773109243697479,1,0.9050458516534818,0.9050458516534818,1,0.0556640625,0.0556640625,1,0.8507058620452881,0.8507058620452881,1,0.9991806149482727,0.9991806149482727,1,,,,,,,
by_roi,training_set_metastatic_roi_003,1,0.9731833910034602,0.9731833910034602,1,0.9477674810446504,0.9477674810446504,1,0.039016115351993216,0.039016115351993216,1,0.31485009930831964,0.31485009930831964,1,0.12293836805555555,0.12293836805555555,1,0.9301491975784302,0.9301491975784302,1,0.9993399977684021,0.9993399977684021,1,,,,,,,
by_roi,training_set_metastatic_roi_004,1,0.9296567248171075,0.9296567248171075,1,0.868559411146162,0.868559411146162,1,0.13144058885383805,0.13144058885383805,1,0.5255042155696403,0.5255042155696403,1,0.0896267361111111,0.0896267361111111,1,0.8740798234939575,0.8740798234939575,1,0.9992750287055969,0.9992750287055969,1,,,,,,,
by_roi,training_set_metastatic_roi_005,2,0.8695908191134831,0.8695908191134831,2,0.7702676188981321,0.7702676188981321,2,0.18735952530792052,0.18735952530792052,2,1.004212130799966,1.004212130799966,2,0.04275173611111111,0.04275173611111111,2,0.8098230957984924,0.8098230957984924,2,0.9876821041107178,0.9876821041107178,2,,,,,,,
by_roi,training_set_metastatic_roi_006,1,0.8504398826979472,0.8504398826979472,1,0.7397959183673469,0.7397959183673469,1,0.11801242236024845,0.11801242236024845,1,1.7019513903549672,1.7019513903549672,1,0.01953125,0.01953125,1,0.6637385487556458,0.6637385487556458,1,0.7718484401702881,0.7718484401702881,1,,,,,,,
by_roi,training_set_metastatic_roi_007,2,0.841014211645343,0.841014211645343,2,0.7266122086077075,0.7266122086077075,2,0.3465276709237318,0.3465276709237318,2,1.5193596562034148,1.5193596562034148,2,0.06342230902777778,0.06342230902777778,2,0.8306083679199219,0.8306083679199219,2,0.9924496710300446,0.9924496710300446,2,,,,,,,
by_roi,training_set_metastatic_roi_008,1,0.8398791540785498,0.8398791540785498,1,0.7239583333333334,0.7239583333333334,1,0.018292682926829267,0.018292682926829267,1,1.4389426640912393,1.4389426640912393,1,0.018120659722222224,0.018120659722222224,1,0.5993185043334961,0.5993185043334961,1,0.4942719638347626,0.4942719638347626,1,,,,,,,
by_roi,training_set_metastatic_roi_010,2,0.9179197994987469,0.9179197994987469,2,0.8484709480122324,0.8484709480122324,2,0.0791941764008803,0.0791941764008803,2,1.0639733228044244,1.0639733228044244,2,0.05403645833333333,0.05403645833333333,2,0.8179309964179993,0.8179309964179993,2,0.991620272397995,0.991620272397995,2,,,,,,,
by_roi,training_set_metastatic_roi_011,2,0.8700158195757108,0.8700158195757108,2,0.7710916142157798,0.7710916142157798,2,0.19314412770641118,0.19314412770641118,2,1.6673269742682733,1.6673269742682733,2,0.04866536458333333,0.04866536458333333,2,0.8252524733543396,0.8252524733543396,2,0.9964452087879181,0.9964452087879181,2,,,,,,,
by_roi,training_set_metastatic_roi_012,1,0.8713450292397661,0.8713450292397661,1,0.772020725388601,0.772020725388601,1,0.2953020134228188,0.2953020134228188,1,0.6970894404007038,0.6970894404007038,1,0.1047092013888889,0.1047092013888889,1,0.8943017721176147,0.8943017721176147,1,0.998445451259613,0.998445451259613,1,,,,,,,
by_roi,training_set_metastatic_roi_014,1,0.9064143007360673,0.9064143007360673,1,0.8288461538461539,0.8288461538461539,1,0.17115384615384616,0.17115384615384616,1,0.616355510764896,0.616355510764896,1,0.04676649305555555,0.04676649305555555,1,0.8521029949188232,0.8521029949188232,1,0.9996541738510132,0.9996541738510132,1,,,,,,,
by_roi,training_set_metastatic_roi_015,1,0.9282533399307273,0.9282533399307273,1,0.866112650046168,0.866112650046168,1,0.13388734995383195,0.13388734995383195,1,1.0453199734695469,1.0453199734695469,1,0.1017795138888889,0.1017795138888889,1,0.8782322406768799,0.8782322406768799,1,0.9994310736656189,0.9994310736656189,1,,,,,,,
by_roi,training_set_metastatic_roi_016,4,0.9071811366773277,0.9406844385377473,4,0.8358186821248339,0.8880796459156088,4,0.09987474907363302,0.045274556872495014,4,1.5938183007026536,1.4474664762397875,4,0.05783420138888889,0.04720052083333333,4,0.8649721294641495,0.8592885136604309,4,0.998816043138504,0.999394029378891,4,0.9847311201807903,0.9650840677613979,0.9807056183551112,0.8401888038813419,0.9771305470532408,0.9819015001880798,0.3917479041882885
by_roi,training_set_metastatic_roi_017,3,0.437901140909952,0.45651173492867003,3,0.2995920897243758,0.29576624925462136,3,0.7004079102756243,0.7042337507453786,3,6.034169920190529,5.563847343568252,3,0.037290219907407406,0.053385416666666664,3,0.6698152820269266,0.7853903770446777,3,0.7165930221478144,0.992314875125885,3,0.8498107011673285,0.9959372459441682,0.7661775581612482,0.4405625145824575,0.9386445775237824,0.034581371159628574,0.8962751471680718
by_roi,training_set_metastatic_roi_018,1,0.8760563380281691,0.8760563380281691,1,0.7794486215538847,0.7794486215538847,1,0.2829581993569132,0.2829581993569132,1,1.07029420498608,1.07029420498608,1,0.043294270833333336,0.043294270833333336,1,0.8335177898406982,0.8335177898406982,1,0.9993637204170227,0.9993637204170227,1,,,,,,,
by_roi,training_set_metastatic_roi_020,1,0.9622641509433962,0.9622641509433962,1,0.9272727272727272,0.9272727272727272,1,0.0,0.0,1,0.527012413798702,0.527012413798702,1,0.07476128472222222,0.07476128472222222,1,0.8919742107391357,0.8919742107391357,1,0.9999136924743652,0.9999136924743652,1,,,,,,,
by_roi,training_set_metastatic_roi_021,1,0.9272399278412508,0.9272399278412508,1,0.8643497757847534,0.8643497757847534,1,0.07098381070983811,0.07098381070983811,1,1.3093133234000978,1.3093133234000978,1,0.09331597222222222,0.09331597222222222,1,0.818397581577301,0.818397581577301,1,0.9995121955871582,0.9995121955871582,1,,,,,,,
by_roi,training_set_metastatic_roi_022,3,0.8186841461957748,0.8323699421965318,3,0.6973275078081973,0.7128712871287128,3,0.4070736466987885,0.3698630136986301,3,2.706804865967951,1.538627674901922,3,0.03150318287037037,0.021701388888888888,3,0.7669883767763773,0.8170867562294006,3,0.9545426170031229,0.9910424947738647,3,0.9919265060167812,0.9956220901376318,-0.012548924592888191,0.9835475485880185,0.9891156003620116,0.962185697310611,0.9269099377930264
by_roi,training_set_metastatic_roi_023,1,0.8689342403628117,0.8689342403628117,1,0.7682437850842021,0.7682437850842021,1,0.041666666666666664,0.041666666666666664,1,4.028680367493722,4.028680367493722,1,0.1220703125,0.1220703125,1,0.8369271755218506,0.8369271755218506,1,0.9913071990013123,0.9913071990013123,1,,,,,,,
by_roi,training_set_metastatic_roi_024,1,0.8148148148148148,0.8148148148148148,1,0.6875,0.6875,1,0.036637931034482756,0.036637931034482756,1,2.521941233813311,2.521941233813311,1,0.052191840277777776,0.052191840277777776,1,0.8125669956207275,0.8125669956207275,1,0.9998348951339722,0.9998348951339722,1,,,,,,,
by_roi,training_set_metastatic_roi_025,4,0.8564392606719381,0.9024136600920616,4,0.76476544004057,0.8231376435210498,4,0.13743436110708734,0.14561049801924164,4,2.8556983230474104,1.5080985962743403,4,0.060628255208333336,0.05349392361111111,4,0.7012282758951187,0.7504432201385498,4,0.9499054104089737,0.9934380650520325,4,0.9956930274880159,0.9803921304006471,0.19143683551661006,-0.16596162822303945,0.9959305018637291,0.9889932947595045,0.19465062776401532
by_roi,training_set_metastatic_roi_026,6,0.8597688741099372,0.8661703250621782,6,0.7609549222356521,0.7668818621734745,6,0.1264740250126498,0.0942340791738382,6,2.4973264942068765,1.4280057149792926,6,0.0645435474537037,0.05674913194444445,6,0.8161063392957052,0.8379367589950562,6,0.9800576368967692,0.9995504319667816,6,0.990350409563386,0.9883384924233269,0.9492933173775854,0.8344191315763335,0.9895664226053625,0.725921055217264,0.6283071461811
by_roi,training_set_metastatic_roi_027,13,0.8029632200802256,0.8175519630484989,13,0.6776944677210108,0.69140625,13,0.27929742135954216,0.22053231939163498,13,1.3240390611298,0.7859600187546891,13,0.025624332264957268,0.022243923611111112,13,0.647863472883518,0.6884815096855164,13,0.9167165114329412,0.9591098427772522,13,0.9376694417908805,0.9431547004301007,0.9040848121051369,0.7233334180256175,0.8794487769922992,0.8082758542664681,0.7057185742394355
by_roi,training_set_metastatic_roi_028,1,0.6472868217054264,0.6472868217054264,1,0.4785100286532951,0.4785100286532951,1,0.4597014925373134,0.4597014925373134,1,7.85477313490593,7.85477313490593,1,0.03927951388888889,0.03927951388888889,1,0.8187350034713745,0.8187350034713745,1,0.996647298336029,0.996647298336029,1,,,,,,,
by_roi,training_set_metastatic_roi_029,5,0.8995080911150801,0.9021956087824351,5,0.8193143414991212,0.8218181818181818,5,0.14200706883673178,0.13073394495412843,5,1.48379776485111,0.9586501750882361,5,0.04309895833333333,0.043511284722222224,5,0.8238763570785522,0.840929388999939,5,0.9781169056892395,0.9992954730987549,5,0.9803847676867058,0.9599957468527631,0.9937833625033257,0.9802186434197829,0.972915069104513,0.9586412042591463,0.5084165051671403
by_roi,training_set_metastatic_roi_030,4,0.907285870752446,0.9219662032797802,4,0.8343462252136873,0.8556694235718257,4,0.15951617096549725,0.13205536878654334,4,0.9740754162803753,0.34008438952723985,4,0.04201931423611111,0.04031032986111111,4,0.8174410313367844,0.8321524560451508,4,0.9983368664979935,0.9985733032226562,4,0.988928609204252,0.8535064434945921,0.9959682175360597,0.7221973949609538,0.9880291829742456,0.1253879472532258,-0.455607108969313
by_roi,training_set_metastatic_roi_031,1,0.888,0.888,1,0.7985611510791367,0.7985611510791367,1,0.25225225225225223,0.25225225225225223,1,1.009748262090989,1.009748262090989,1,0.06032986111111111,0.06032986111111111,1,0.8911336064338684,0.8911336064338684,1,0.9999769926071167,0.9999769926071167,1,,,,,,,
by_roi,training_set_metastatic_roi_032,1,0.9194499017681729,0.9194499017681729,1,0.850909090909091,0.850909090909091,1,0.14909090909090908,0.14909090909090908,1,0.44766043481482615,0.44766043481482615,1,0.076171875,0.076171875,1,0.8984832763671875,0.8984832763671875,1,0.9990655779838562,0.9990655779838562,1,,,,,,,
by_roi,training_set_metastatic_roi_034,1,0.128680479825518,0.128680479825518,1,0.06876456876456877,0.06876456876456877,1,0.9312354312354313,0.9312354312354313,1,12.025585426755267,12.025585426755267,1,0.006401909722222222,0.006401909722222222,1,0.2957911789417267,0.2957911789417267,1,0.3583014905452728,0.3583014905452728,1,,,,,,,
by_roi,training_set_metastatic_roi_035,3,0.6202542257993165,0.9032846715328468,3,0.5806840139071231,0.8236272878535774,3,0.41262676218165834,0.21414141414141413,3,1.203227732578799,1.203227732578799,2,0.046694155092592594,0.0652126736111111,3,0.6860456267992655,0.8397102355957031,3,0.7010657638311386,0.9962722063064575,3,0.9787482773557222,0.9873239217176474,0.9810173630119382,-0.7426148744399276,0.9796465878743802,0.9760193116019797,0.9855079004479801
by_roi,training_set_metastatic_roi_036,1,0.8041462084015275,0.8041462084015275,1,0.6724452554744526,0.6724452554744526,1,0.32755474452554745,0.32755474452554745,1,1.21033610295309,1.21033610295309,1,0.07996961805555555,0.07996961805555555,1,0.6485465168952942,0.6485465168952942,1,0.7989119291305542,0.7989119291305542,1,,,,,,,
by_roi,training_set_metastatic_roi_037,2,0.8968200961021131,0.8968200961021131,2,0.812991645832063,0.812991645832063,2,0.21832942097026603,0.21832942097026603,2,0.7574753507569826,0.7574753507569826,2,0.052029079861111105,0.052029079861111105,2,0.8457269072532654,0.8457269072532654,2,0.9891596436500549,0.9891596436500549,2,,,,,,,
by_roi,training_set_metastatic_roi_039,1,0.9741060419235512,0.9741060419235512,1,0.9495192307692307,0.9495192307692307,1,0.05048076923076923,0.05048076923076923,1,0.16849281253456524,0.16849281253456524,1,0.04286024305555555,0.04286024305555555,1,0.8903817534446716,0.8903817534446716,1,0.9999022483825684,0.9999022483825684,1,,,,,,,
by_roi,training_set_metastatic_roi_040,1,0.9208117787504975,0.9208117787504975,1,0.8532448377581121,0.8532448377581121,1,0.17199654278305965,0.17199654278305965,1,1.1512179503775273,1.1512179503775273,1,0.14713541666666666,0.14713541666666666,1,0.9094200730323792,0.9094200730323792,1,0.9999277591705322,0.9999277591705322,1,,,,,,,
by_roi,training_set_metastatic_roi_041,5,0.8609204905889646,0.8896925858951176,5,0.7642536358838826,0.8013029315960912,5,0.12503193917857341,0.13897280966767372,5,1.5442114865616705,0.9731644757835531,5,0.03383246527777777,0.028754340277777776,5,0.6931880593299866,0.7363907098770142,5,0.987716817855835,0.9957274198532104,5,0.9862495612675626,0.8731823066754074,0.5064780567931462,0.1204358593445793,0.9778412572401078,0.8960542383291298,0.854825974985847
by_roi,training_set_metastatic_roi_042,2,0.816433687440959,0.816433687440959,2,0.6983535007344198,0.6983535007344198,2,0.3216904478795085,0.3216904478795085,2,2.2153546643073394,2.2153546643073394,2,0.09554036458333333,0.09554036458333333,2,0.663161039352417,0.663161039352417,2,0.8702354729175568,0.8702354729175568,2,,,,,,,
by_roi,training_set_metastatic_roi_043,5,0.8069359440734558,0.9377791009228937,5,0.7389458009633513,0.882847533632287,5,0.2582149976626685,0.11715246636771301,5,1.034991231775288,0.9545483606694715,5,0.06276041666666667,0.047526041666666664,5,0.7664331436157227,0.8364606499671936,5,0.81293775588274,0.9973606467247009,5,0.9964873589022647,0.9915669369934416,0.9677600495250983,0.9012653340810661,0.9895289900063098,0.9692837520678242,0.9354807212823715
by_roi,training_set_metastatic_roi_045,1,0.8298507462686567,0.8298507462686567,1,0.7091836734693877,0.7091836734693877,1,0.39285714285714285,0.39285714285714285,1,0.6578207195955483,0.6578207195955483,1,0.021158854166666668,0.021158854166666668,1,0.8107597827911377,0.8107597827911377,1,0.9995837807655334,0.9995837807655334,1,,,,,,,
by_roi,training_set_metastatic_roi_046,2,0.8059135037418501,0.8059135037418501,2,0.6901814025514342,0.6901814025514342,2,0.3073897452959225,0.3073897452959225,2,1.0181272153224767,1.0181272153224767,2,0.027886284722222224,0.027886284722222224,2,0.6741723418235779,0.6741723418235779,2,0.7725892066955566,0.7725892066955566,2,,,,,,,
by_roi,training_set_metastatic_roi_047,3,0.7230983369712453,0.7038883349950149,3,0.5676343292568721,0.5430769230769231,3,0.4443340068573023,0.4726775956284153,3,4.109112646658676,3.766922996898702,3,0.04578993055555555,0.05002170138888889,3,0.6760965784390768,0.7338021993637085,3,0.9627737005551656,0.9798851013183594,3,0.23601924153560808,0.8434971150649981,-0.7038105702213362,0.8820008394133727,0.7912102635895366,0.9577851621154376,-0.9605226319160101
by_roi,training_set_metastatic_roi_048,2,0.8392465192465193,0.8392465192465193,2,0.7299514195737618,0.7299514195737618,2,0.20498324958123953,0.20498324958123953,2,1.4016331204783692,1.4016331204783692,2,0.061089409722222224,0.061089409722222224,2,0.7449847757816315,0.7449847757816315,2,0.991415411233902,0.991415411233902,2,,,,,,,
by_roi,training_set_metastatic_roi_049,2,0.8937278824692332,0.8937278824692332,2,0.8079335815809969,0.8079335815809969,2,0.16006942937730528,0.16006942937730528,2,1.0802164795882923,1.0802164795882923,2,0.04416232638888889,0.04416232638888889,2,0.8475799560546875,0.8475799560546875,2,0.9943895041942596,0.9943895041942596,2,,,,,,,
