prompt,run_id,seed,fold,epoch,split,class_name,support,predicted,precision,recall,f1,TP,FP,FN,dominant_confusion,class_diagnostics
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,8,val,epithelium,65,967,0.04343329886246122,0.6461538461538462,0.08139534883720931,42,925,23,"[[""tumor"",17],[""lymphocyte"",2],[""melanophage"",1],[""neutrophil"",1],[""endothelium"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,8,val,endothelium,85,122,0.14754098360655737,0.21176470588235294,0.17391304347826086,18,104,67,"[[""histiocyte"",16],[""epithelium"",15],[""stroma"",14],[""tumor"",12],[""plasma_cell"",4],[""lymphocyte"",3],[""apoptosis"",2],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,8,val,apoptosis,97,191,0.16230366492146597,0.31958762886597936,0.2152777777777778,31,160,66,"[[""stroma"",21],[""neutrophil"",19],[""lymphocyte"",9],[""plasma_cell"",6],[""tumor"",4],[""epithelium"",4],[""melanophage"",2],[""histiocyte"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,train,tumor,9591,4530,0.9392935982339956,0.44364508393285373,0.6026485376389774,4255,275,5336,"[[""epithelium"",2116],[""endothelium"",696],[""histiocyte"",553],[""plasma_cell"",507],[""melanophage"",400],[""lymphocyte"",318],[""stroma"",307],[""neutrophil"",228],[""apoptosis"",211]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,train,lymphocyte,3378,2520,0.7853174603174603,0.5858496151568976,0.6710749406578501,1979,541,1399,"[[""histiocyte"",317],[""plasma_cell"",290],[""neutrophil"",288],[""stroma"",127],[""epithelium"",121],[""tumor"",95],[""endothelium"",68],[""apoptosis"",60],[""melanophage"",33]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,train,plasma_cell,81,1012,0.05434782608695652,0.6790123456790124,0.10064043915827996,55,957,26,"[[""tumor"",6],[""neutrophil"",4],[""endothelium"",4],[""apoptosis"",4],[""lymphocyte"",3],[""histiocyte"",3],[""stroma"",1],[""epithelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,train,histiocyte,1295,1566,0.3486590038314176,0.42162162162162165,0.38168472562041245,546,1020,749,"[[""endothelium"",182],[""epithelium"",165],[""lymphocyte"",122],[""plasma_cell"",86],[""tumor"",80],[""stroma"",56],[""neutrophil"",30],[""melanophage"",18],[""apoptosis"",10]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,train,melanophage,114,596,0.15100671140939598,0.7894736842105263,0.2535211267605634,90,506,24,"[[""epithelium"",5],[""endothelium"",5],[""tumor"",4],[""histiocyte"",4],[""stroma"",3],[""neutrophil"",2],[""lymphocyte"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,train,neutrophil,49,784,0.04846938775510204,0.7755102040816326,0.09123649459783914,38,746,11,"[[""lymphocyte"",5],[""stroma"",3],[""apoptosis"",2],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,train,stroma,709,815,0.3079754601226994,0.3540197461212976,0.3293963254593176,251,564,458,"[[""endothelium"",90],[""neutrophil"",84],[""epithelium"",84],[""histiocyte"",75],[""melanophage"",35],[""lymphocyte"",33],[""plasma_cell"",27],[""tumor"",19],[""apoptosis"",11]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,train,epithelium,439,2893,0.11752506049083995,0.7744874715261959,0.20408163265306123,340,2553,99,"[[""tumor"",36],[""endothelium"",24],[""stroma"",11],[""lymphocyte"",10],[""melanophage"",6],[""histiocyte"",5],[""neutrophil"",4],[""plasma_cell"",2],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,train,endothelium,320,1194,0.09798994974874371,0.365625,0.154557463672391,117,1077,203,"[[""histiocyte"",54],[""epithelium"",50],[""stroma"",30],[""tumor"",24],[""neutrophil"",15],[""lymphocyte"",14],[""plasma_cell"",8],[""melanophage"",6],[""apoptosis"",2]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,train,apoptosis,324,390,0.2282051282051282,0.27469135802469136,0.24929971988795518,89,301,235,"[[""neutrophil"",91],[""plasma_cell"",37],[""lymphocyte"",35],[""stroma"",26],[""tumor"",11],[""epithelium"",11],[""histiocyte"",9],[""melanophage"",8],[""endothelium"",7]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,val,tumor,2849,1279,0.9413604378420641,0.4226044226044226,0.5833333333333334,1204,75,1645,"[[""epithelium"",582],[""histiocyte"",264],[""endothelium"",192],[""lymphocyte"",158],[""melanophage"",127],[""plasma_cell"",125],[""stroma"",92],[""neutrophil"",78],[""apoptosis"",27]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,val,lymphocyte,672,544,0.6617647058823529,0.5357142857142857,0.5921052631578947,360,184,312,"[[""epithelium"",69],[""neutrophil"",65],[""histiocyte"",54],[""plasma_cell"",37],[""stroma"",21],[""melanophage"",19],[""tumor"",18],[""endothelium"",15],[""apoptosis"",14]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,val,plasma_cell,14,175,0.011428571428571429,0.14285714285714285,0.021164021164021163,2,173,12,"[[""tumor"",2],[""lymphocyte"",2],[""histiocyte"",2],[""melanophage"",2],[""epithelium"",2],[""neutrophil"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,val,histiocyte,166,431,0.15081206496519722,0.39156626506024095,0.21775544388609716,65,366,101,"[[""epithelium"",30],[""endothelium"",25],[""stroma"",16],[""tumor"",8],[""apoptosis"",6],[""lymphocyte"",5],[""neutrophil"",5],[""melanophage"",4],[""plasma_cell"",2]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,val,melanophage,66,213,0.22065727699530516,0.7121212121212122,0.33691756272401435,47,166,19,"[[""epithelium"",10],[""histiocyte"",3],[""stroma"",3],[""lymphocyte"",2],[""plasma_cell"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,val,neutrophil,37,226,0.13274336283185842,0.8108108108108109,0.22813688212927757,30,196,7,"[[""apoptosis"",3],[""stroma"",2],[""lymphocyte"",1],[""plasma_cell"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,val,stroma,149,227,0.23788546255506607,0.3624161073825503,0.2872340425531915,54,173,95,"[[""histiocyte"",23],[""epithelium"",17],[""endothelium"",16],[""neutrophil"",13],[""melanophage"",9],[""tumor"",6],[""apoptosis"",6],[""lymphocyte"",4],[""plasma_cell"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,val,epithelium,65,759,0.04216073781291173,0.49230769230769234,0.07766990291262135,32,727,33,"[[""tumor"",27],[""lymphocyte"",3],[""melanophage"",1],[""neutrophil"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,val,endothelium,85,280,0.11071428571428571,0.36470588235294116,0.16986301369863013,31,249,54,"[[""histiocyte"",17],[""epithelium"",12],[""stroma"",11],[""tumor"",8],[""plasma_cell"",2],[""neutrophil"",2],[""lymphocyte"",1],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,val,apoptosis,97,66,0.15151515151515152,0.10309278350515463,0.12269938650306748,10,56,87,"[[""neutrophil"",31],[""stroma"",27],[""lymphocyte"",8],[""tumor"",6],[""epithelium"",5],[""plasma_cell"",4],[""histiocyte"",3],[""melanophage"",3]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,train,tumor,9591,5103,0.9384675680971978,0.49932228130539047,0.6518306791887846,4789,314,4802,"[[""plasma_cell"",1173],[""apoptosis"",839],[""epithelium"",551],[""endothelium"",499],[""lymphocyte"",469],[""stroma"",377],[""melanophage"",344],[""histiocyte"",337],[""neutrophil"",213]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,train,lymphocyte,3378,2740,0.7248175182481752,0.5879218472468917,0.6492317750898987,1986,754,1392,"[[""plasma_cell"",510],[""apoptosis"",308],[""neutrophil"",257],[""stroma"",110],[""histiocyte"",91],[""tumor"",46],[""endothelium"",31],[""melanophage"",22],[""epithelium"",17]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,train,plasma_cell,81,2063,0.030538051381483276,0.7777777777777778,0.058768656716417914,63,2000,18,"[[""apoptosis"",6],[""neutrophil"",5],[""lymphocyte"",3],[""endothelium"",3],[""tumor"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,train,histiocyte,1295,874,0.41647597254004576,0.2810810810810811,0.33563854310742275,364,510,931,"[[""endothelium"",189],[""plasma_cell"",185],[""lymphocyte"",177],[""stroma"",111],[""tumor"",99],[""apoptosis"",59],[""epithelium"",48],[""neutrophil"",39],[""melanophage"",24]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,train,melanophage,114,536,0.17164179104477612,0.8070175438596491,0.28307692307692306,92,444,22,"[[""plasma_cell"",5],[""stroma"",5],[""apoptosis"",4],[""endothelium"",3],[""tumor"",2],[""histiocyte"",1],[""neutrophil"",1],[""epithelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,train,neutrophil,49,715,0.04895104895104895,0.7142857142857143,0.09162303664921466,35,680,14,"[[""apoptosis"",8],[""lymphocyte"",4],[""plasma_cell"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,train,stroma,709,874,0.2494279176201373,0.307475317348378,0.27542640555906506,218,656,491,"[[""apoptosis"",104],[""neutrophil"",103],[""endothelium"",70],[""plasma_cell"",59],[""lymphocyte"",43],[""tumor"",34],[""melanophage"",32],[""histiocyte"",30],[""epithelium"",16]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,train,epithelium,439,874,0.2585812356979405,0.5148063781321185,0.34424980959634427,226,648,213,"[[""tumor"",84],[""endothelium"",44],[""lymphocyte"",20],[""stroma"",16],[""melanophage"",13],[""histiocyte"",12],[""apoptosis"",12],[""plasma_cell"",8],[""neutrophil"",4]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,train,endothelium,320,970,0.12989690721649486,0.39375,0.19534883720930232,126,844,194,"[[""tumor"",41],[""histiocyte"",36],[""stroma"",30],[""apoptosis"",21],[""plasma_cell"",19],[""lymphocyte"",15],[""neutrophil"",14],[""epithelium"",14],[""melanophage"",4]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,train,apoptosis,324,1551,0.12250161186331399,0.5864197530864198,0.20266666666666666,190,1361,134,"[[""neutrophil"",44],[""plasma_cell"",40],[""lymphocyte"",23],[""tumor"",7],[""stroma"",7],[""melanophage"",5],[""endothelium"",4],[""histiocyte"",3],[""epithelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,val,tumor,2849,1533,0.928897586431833,0.49982449982449983,0.6499315381104519,1424,109,1425,"[[""plasma_cell"",377],[""stroma"",176],[""apoptosis"",170],[""lymphocyte"",151],[""endothelium"",134],[""histiocyte"",127],[""melanophage"",117],[""epithelium"",97],[""neutrophil"",76]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,val,lymphocyte,672,541,0.6561922365988909,0.5282738095238095,0.5853256389117889,355,186,317,"[[""plasma_cell"",114],[""apoptosis"",53],[""neutrophil"",52],[""histiocyte"",27],[""stroma"",22],[""melanophage"",19],[""tumor"",13],[""endothelium"",12],[""epithelium"",5]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,val,plasma_cell,14,524,0.015267175572519083,0.5714285714285714,0.02973977695167286,8,516,6,"[[""tumor"",1],[""lymphocyte"",1],[""histiocyte"",1],[""melanophage"",1],[""epithelium"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,val,histiocyte,166,219,0.2191780821917808,0.2891566265060241,0.24935064935064935,48,171,118,"[[""endothelium"",26],[""stroma"",24],[""tumor"",16],[""apoptosis"",13],[""lymphocyte"",11],[""plasma_cell"",9],[""epithelium"",9],[""neutrophil"",6],[""melanophage"",4]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,val,melanophage,66,206,0.2621359223300971,0.8181818181818182,0.39705882352941174,54,152,12,"[[""histiocyte"",3],[""stroma"",3],[""lymphocyte"",2],[""epithelium"",2],[""plasma_cell"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,val,neutrophil,37,178,0.03932584269662921,0.1891891891891892,0.06511627906976744,7,171,30,"[[""apoptosis"",27],[""stroma"",2],[""lymphocyte"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,val,stroma,149,326,0.1687116564417178,0.3691275167785235,0.23157894736842105,55,271,94,"[[""apoptosis"",19],[""endothelium"",17],[""neutrophil"",16],[""tumor"",13],[""melanophage"",8],[""lymphocyte"",7],[""histiocyte"",7],[""epithelium"",4],[""plasma_cell"",3]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,val,epithelium,65,131,0.06870229007633588,0.13846153846153847,0.09183673469387756,9,122,56,"[[""tumor"",47],[""lymphocyte"",3],[""stroma"",3],[""apoptosis"",2],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,val,endothelium,85,219,0.136986301369863,0.35294117647058826,0.19736842105263158,30,189,55,"[[""stroma"",20],[""tumor"",15],[""plasma_cell"",6],[""histiocyte"",6],[""epithelium"",4],[""lymphocyte"",2],[""neutrophil"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,val,apoptosis,97,323,0.11145510835913312,0.3711340206185567,0.17142857142857143,36,287,61,"[[""stroma"",21],[""neutrophil"",20],[""lymphocyte"",8],[""plasma_cell"",6],[""tumor"",4],[""melanophage"",2]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,train,tumor,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,"[[""plasma_cell"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,train,lymphocyte,3,3,1.0,1.0,1.0,3,0,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,train,plasma_cell,3,5,0.4,0.6666666666666666,0.5,2,3,1,"[[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,train,histiocyte,3,1,1.0,0.3333333333333333,0.5,1,0,2,"[[""melanophage"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,train,melanophage,3,4,0.75,1.0,0.8571428571428571,3,1,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,train,neutrophil,3,0,0.0,0.0,0.0,0,0,3,"[[""tumor"",1],[""stroma"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,train,stroma,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,2,2,"[[""plasma_cell"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,train,epithelium,3,0,0.0,0.0,0.0,0,0,3,"[[""endothelium"",3]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,train,endothelium,3,9,0.3333333333333333,1.0,0.5,3,6,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,train,apoptosis,3,2,0.5,0.3333333333333333,0.4,1,1,2,"[[""plasma_cell"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,val,tumor,2,2,0.0,0.0,0.0,0,2,2,"[[""endothelium"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,val,lymphocyte,2,1,0.0,0.0,0.0,0,1,2,"[[""plasma_cell"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,val,plasma_cell,2,5,0.0,0.0,0.0,0,5,2,"[[""endothelium"",2]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,val,histiocyte,2,1,1.0,0.5,0.6666666666666666,1,0,1,"[[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,val,melanophage,2,1,1.0,0.5,0.6666666666666666,1,0,1,"[[""tumor"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,val,neutrophil,2,0,0.0,0.0,0.0,0,0,2,"[[""plasma_cell"",2]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,val,stroma,2,0,0.0,0.0,0.0,0,0,2,"[[""plasma_cell"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,val,epithelium,2,0,0.0,0.0,0.0,0,0,2,"[[""endothelium"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,val,endothelium,2,8,0.0,0.0,0.0,0,8,2,"[[""lymphocyte"",1],[""plasma_cell"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,val,apoptosis,2,2,0.0,0.0,0.0,0,2,2,"[[""tumor"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,train,tumor,3,3,1.0,1.0,1.0,3,0,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,train,lymphocyte,3,3,1.0,1.0,1.0,3,0,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,train,plasma_cell,3,3,1.0,1.0,1.0,3,0,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,train,histiocyte,3,1,1.0,0.3333333333333333,0.5,1,0,2,"[[""stroma"",2]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,train,melanophage,3,3,1.0,1.0,1.0,3,0,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,train,neutrophil,3,3,1.0,1.0,1.0,3,0,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,train,stroma,3,5,0.6,1.0,0.75,3,2,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,train,epithelium,3,3,1.0,1.0,1.0,3,0,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,train,endothelium,3,3,1.0,1.0,1.0,3,0,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,train,apoptosis,3,3,1.0,1.0,1.0,3,0,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,val,tumor,2,2,0.5,0.5,0.5,1,1,1,"[[""neutrophil"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,val,lymphocyte,2,0,0.0,0.0,0.0,0,0,2,"[[""stroma"",2]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,val,plasma_cell,2,0,0.0,0.0,0.0,0,0,2,"[[""melanophage"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,val,histiocyte,2,1,0.0,0.0,0.0,0,1,2,"[[""stroma"",2]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,val,melanophage,2,2,0.5,0.5,0.5,1,1,1,"[[""tumor"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,val,neutrophil,2,3,0.3333333333333333,0.5,0.4,1,2,1,"[[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,2,12,0.16666666666666666,1.0,0.2857142857142857,2,10,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,2,0,0.0,0.0,0.0,0,0,2,"[[""neutrophil"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,2,0,0.0,0.0,0.0,0,0,2,"[[""histiocyte"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,2,0,0.0,0.0,0.0,0,0,2,"[[""stroma"",2]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,3,train,tumor,3,3,1.0,1.0,1.0,3,0,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,3,train,lymphocyte,3,3,1.0,1.0,1.0,3,0,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,3,train,plasma_cell,3,3,1.0,1.0,1.0,3,0,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,3,train,histiocyte,3,3,1.0,1.0,1.0,3,0,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,3,train,melanophage,3,3,1.0,1.0,1.0,3,0,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,3,train,neutrophil,3,3,1.0,1.0,1.0,3,0,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,3,train,stroma,3,3,1.0,1.0,1.0,3,0,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,3,train,epithelium,3,3,1.0,1.0,1.0,3,0,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,3,train,endothelium,3,3,1.0,1.0,1.0,3,0,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,3,train,apoptosis,3,3,1.0,1.0,1.0,3,0,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,3,val,tumor,2,1,0.0,0.0,0.0,0,1,2,"[[""neutrophil"",1],[""epithelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,3,val,lymphocyte,2,1,0.0,0.0,0.0,0,1,2,"[[""stroma"",2]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,3,val,plasma_cell,2,0,0.0,0.0,0.0,0,0,2,"[[""melanophage"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,3,val,histiocyte,2,3,0.0,0.0,0.0,0,3,2,"[[""epithelium"",2]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,3,val,melanophage,2,2,0.5,0.5,0.5,1,1,1,"[[""tumor"",1]]",NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,3,val,neutrophil,2,5,0.4,1.0,0.5714285714285714,2,3,0,[],NOT RECORDED IN ORIGINAL RUN
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,3,val,stroma,2,3,0.0,0.0,0.0,0,3,2,"[[""histiocyte"",2]]",NOT RECORDED IN ORIGINAL RUN
