prompt,run_id,seed,fold,epoch,split,true_class,predicted_class,count
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,melanophage,apoptosis,2
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,neutrophil,tumor,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,neutrophil,lymphocyte,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,neutrophil,plasma_cell,1
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,neutrophil,histiocyte,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,neutrophil,melanophage,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,neutrophil,neutrophil,20
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,neutrophil,stroma,11
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,neutrophil,epithelium,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,neutrophil,endothelium,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,neutrophil,apoptosis,5
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,stroma,tumor,17
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,stroma,lymphocyte,9
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,stroma,plasma_cell,3
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,stroma,histiocyte,20
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,stroma,melanophage,6
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,stroma,neutrophil,4
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,stroma,stroma,48
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,stroma,epithelium,28
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,stroma,endothelium,7
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,stroma,apoptosis,7
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,epithelium,tumor,10
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,epithelium,lymphocyte,1
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,epithelium,plasma_cell,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,epithelium,histiocyte,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,epithelium,melanophage,1
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,epithelium,neutrophil,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,epithelium,stroma,1
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,epithelium,epithelium,52
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,epithelium,endothelium,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,epithelium,apoptosis,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,endothelium,tumor,18
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,endothelium,lymphocyte,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,endothelium,plasma_cell,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,endothelium,histiocyte,21
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,endothelium,melanophage,1
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,endothelium,neutrophil,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,endothelium,stroma,8
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,endothelium,epithelium,27
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,endothelium,endothelium,10
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,endothelium,apoptosis,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,apoptosis,tumor,11
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,apoptosis,lymphocyte,11
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,apoptosis,plasma_cell,2
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,apoptosis,histiocyte,4
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,apoptosis,melanophage,1
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,apoptosis,neutrophil,7
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,apoptosis,stroma,32
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,apoptosis,epithelium,8
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,apoptosis,endothelium,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,apoptosis,apoptosis,21
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,tumor,tumor,5737
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,tumor,lymphocyte,359
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,tumor,plasma_cell,376
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,tumor,histiocyte,863
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,tumor,melanophage,276
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,tumor,neutrophil,65
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,tumor,stroma,440
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,tumor,epithelium,648
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,tumor,endothelium,143
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,tumor,apoptosis,684
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,lymphocyte,tumor,244
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,lymphocyte,lymphocyte,1667
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,lymphocyte,plasma_cell,192
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,lymphocyte,histiocyte,472
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,lymphocyte,melanophage,23
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,lymphocyte,neutrophil,147
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,lymphocyte,stroma,200
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,lymphocyte,epithelium,38
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,lymphocyte,endothelium,14
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,lymphocyte,apoptosis,381
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,plasma_cell,tumor,3
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,plasma_cell,lymphocyte,5
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,plasma_cell,plasma_cell,60
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,plasma_cell,histiocyte,2
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,plasma_cell,melanophage,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,plasma_cell,neutrophil,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,plasma_cell,stroma,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,plasma_cell,epithelium,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,plasma_cell,endothelium,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,plasma_cell,apoptosis,11
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,histiocyte,tumor,256
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,histiocyte,lymphocyte,104
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,histiocyte,plasma_cell,64
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,histiocyte,histiocyte,635
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,histiocyte,melanophage,17
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,histiocyte,neutrophil,7
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,histiocyte,stroma,89
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,histiocyte,epithelium,50
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,histiocyte,endothelium,29
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,histiocyte,apoptosis,44
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,melanophage,tumor,4
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,melanophage,lymphocyte,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,melanophage,plasma_cell,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,melanophage,histiocyte,1
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,melanophage,melanophage,100
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,melanophage,neutrophil,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,melanophage,stroma,5
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,melanophage,epithelium,3
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,melanophage,endothelium,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,melanophage,apoptosis,1
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,neutrophil,tumor,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,neutrophil,lymphocyte,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,neutrophil,plasma_cell,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,neutrophil,histiocyte,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,neutrophil,melanophage,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,neutrophil,neutrophil,47
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,neutrophil,stroma,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,neutrophil,epithelium,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,neutrophil,endothelium,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,neutrophil,apoptosis,2
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,stroma,tumor,95
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,stroma,lymphocyte,42
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,stroma,plasma_cell,12
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,stroma,histiocyte,102
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,stroma,melanophage,15
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,stroma,neutrophil,24
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,stroma,stroma,287
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,stroma,epithelium,25
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,stroma,endothelium,18
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,stroma,apoptosis,89
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,epithelium,tumor,124
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,epithelium,lymphocyte,6
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,epithelium,plasma_cell,1
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,epithelium,histiocyte,31
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,epithelium,melanophage,12
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,epithelium,neutrophil,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,epithelium,stroma,14
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,epithelium,epithelium,241
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,epithelium,endothelium,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,epithelium,apoptosis,10
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,endothelium,tumor,85
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,endothelium,lymphocyte,15
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,endothelium,plasma_cell,9
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,endothelium,histiocyte,73
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,endothelium,melanophage,1
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,endothelium,neutrophil,2
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,endothelium,stroma,50
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,endothelium,epithelium,13
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,endothelium,endothelium,55
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,endothelium,apoptosis,17
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,apoptosis,tumor,22
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,apoptosis,lymphocyte,15
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,apoptosis,plasma_cell,9
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,apoptosis,histiocyte,4
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,apoptosis,melanophage,1
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,apoptosis,neutrophil,23
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,apoptosis,stroma,16
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,apoptosis,epithelium,2
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,apoptosis,endothelium,2
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,apoptosis,apoptosis,230
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,tumor,tumor,1645
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,tumor,lymphocyte,93
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,tumor,plasma_cell,196
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,tumor,histiocyte,307
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,tumor,melanophage,87
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,tumor,neutrophil,24
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,tumor,stroma,128
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,tumor,epithelium,146
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,tumor,endothelium,24
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,tumor,apoptosis,199
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,lymphocyte,tumor,62
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,lymphocyte,lymphocyte,298
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,lymphocyte,plasma_cell,28
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,lymphocyte,histiocyte,100
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,lymphocyte,melanophage,18
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,lymphocyte,neutrophil,27
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,lymphocyte,stroma,46
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,lymphocyte,epithelium,15
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,lymphocyte,endothelium,5
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,lymphocyte,apoptosis,73
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,plasma_cell,tumor,5
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,plasma_cell,lymphocyte,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,plasma_cell,plasma_cell,2
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,plasma_cell,histiocyte,3
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,plasma_cell,melanophage,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,plasma_cell,neutrophil,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,plasma_cell,stroma,3
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,plasma_cell,epithelium,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,plasma_cell,endothelium,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,plasma_cell,apoptosis,1
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,histiocyte,tumor,26
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,histiocyte,lymphocyte,6
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,histiocyte,plasma_cell,4
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,histiocyte,histiocyte,76
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,histiocyte,melanophage,2
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,histiocyte,neutrophil,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,histiocyte,stroma,18
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,histiocyte,epithelium,11
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,histiocyte,endothelium,12
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,histiocyte,apoptosis,11
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,melanophage,tumor,1
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,melanophage,lymphocyte,1
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,melanophage,plasma_cell,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,melanophage,histiocyte,3
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,melanophage,melanophage,54
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,melanophage,neutrophil,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,melanophage,stroma,2
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,melanophage,epithelium,5
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,melanophage,endothelium,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,melanophage,apoptosis,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,neutrophil,tumor,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,neutrophil,lymphocyte,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,neutrophil,plasma_cell,1
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,neutrophil,histiocyte,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,neutrophil,melanophage,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,neutrophil,neutrophil,13
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,neutrophil,stroma,3
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,neutrophil,epithelium,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,neutrophil,endothelium,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,neutrophil,apoptosis,20
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,stroma,tumor,25
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,stroma,lymphocyte,6
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,stroma,plasma_cell,3
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,stroma,histiocyte,30
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,stroma,melanophage,6
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,stroma,neutrophil,4
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,stroma,stroma,53
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,stroma,epithelium,5
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,stroma,endothelium,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,stroma,apoptosis,17
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,epithelium,tumor,30
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,epithelium,lymphocyte,3
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,epithelium,plasma_cell,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,epithelium,histiocyte,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,epithelium,melanophage,2
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,epithelium,neutrophil,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,epithelium,stroma,4
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,epithelium,epithelium,25
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,epithelium,endothelium,1
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,epithelium,apoptosis,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,endothelium,tumor,34
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,endothelium,lymphocyte,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,endothelium,plasma_cell,2
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,endothelium,histiocyte,20
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,endothelium,melanophage,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,endothelium,neutrophil,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,endothelium,stroma,14
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,endothelium,epithelium,4
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,endothelium,endothelium,9
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,endothelium,apoptosis,2
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,apoptosis,tumor,10
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,apoptosis,lymphocyte,8
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,apoptosis,plasma_cell,3
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,apoptosis,histiocyte,5
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,apoptosis,melanophage,1
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,apoptosis,neutrophil,8
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,apoptosis,stroma,20
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,apoptosis,epithelium,1
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,apoptosis,endothelium,0
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,apoptosis,apoptosis,41
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,tumor,tumor,4624
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,tumor,lymphocyte,303
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,tumor,plasma_cell,336
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,tumor,histiocyte,121
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,tumor,melanophage,211
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,tumor,neutrophil,70
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,tumor,stroma,466
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,tumor,epithelium,1667
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,tumor,endothelium,1200
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,tumor,apoptosis,593
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,lymphocyte,tumor,159
1,CNN_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,lymphocyte,lymphocyte,1548
