prompt,run_id,seed,fold,epoch,split,objective,loss,macro_precision,macro_recall,macro_f1,balanced_accuracy_fixed10,accuracy,nll,ece15,roi_macro_precision,roi_macro_recall,roi_macro_f1,pooled_macro_f1,lr,gradients,unique_examples,unique_groups,repeat_fraction,checkpoint_status,early_stopping_counter,source_sha256
3,p3_A2_placebo_s43_cv1,43,1,8,train,0.6436077743300592,0.6799994707107544,0.8217063999512849,0.8021386680838493,0.7939288573492301,0.8021386680838493,0.806282722513089,0.6799994707107544,0.17498527412639242,0.1447132616487455,0.15268817204301074,0.1474091141833077,0.7907668020132617,0.001,"[16.562229655005716,12.72341217492756,20.397692322731018,25.72644078731537,6.435262350475087,14.371896993546258,20.298548804389107,10.428498779733976,11.984854732240949,22.392490460322453]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,8766570c0c5337538f5075e135c799e00f3fdf5fbfb0d4eca2fd9c6e56e8c5f7
3,p3_A2_placebo_s43_cv1,43,1,8,val,0.6436077743300592,1.7709962129592896,0.38601084422823556,0.3574386724386725,0.3108826225823623,0.3574386724386725,0.3669724770642202,1.7709962129592896,0.15481376743644748,0.06545138888888889,0.07812500000000001,0.06888888888888887,0.3108826225823623,0.001,"[16.562229655005716,12.72341217492756,20.397692322731018,25.72644078731537,6.435262350475087,14.371896993546258,20.298548804389107,10.428498779733976,11.984854732240949,22.392490460322453]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,8766570c0c5337538f5075e135c799e00f3fdf5fbfb0d4eca2fd9c6e56e8c5f7
3,p3_A2_placebo_s43_cv1,43,1,9,train,0.609111813662564,0.649587094783783,0.8436060727227479,0.8681891180212636,0.8450983294621001,0.8681891180212636,0.837696335078534,0.649587094783783,0.18652690112278722,0.1520609318996416,0.1586021505376344,0.1540399385560676,0.8421882765520472,0.001,"[20.7060385503267,18.42435914591739,14.944849002361298,27.53175671895345,7.5722944388786955,9.29347020037034,17.13519748051961,7.077819718254937,5.355244318644206,18.618931674957274]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,8766570c0c5337538f5075e135c799e00f3fdf5fbfb0d4eca2fd9c6e56e8c5f7
3,p3_A2_placebo_s43_cv1,43,1,9,val,0.609111813662564,1.7665627002716064,0.3633566760037349,0.40078282828282835,0.3585830337533123,0.40078282828282835,0.3944954128440367,1.7665627002716064,0.1274670932544481,0.07760416666666667,0.08576388888888889,0.0792361111111111,0.3585830337533124,0.001,"[20.7060385503267,18.42435914591739,14.944849002361298,27.53175671895345,7.5722944388786955,9.29347020037034,17.13519748051961,7.077819718254937,5.355244318644206,18.618931674957274]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,8766570c0c5337538f5075e135c799e00f3fdf5fbfb0d4eca2fd9c6e56e8c5f7
3,p3_A2_placebo_s43_cv1,43,1,10,train,0.5494184250606916,0.6284538507461548,0.8298014524673564,0.887563810595506,0.8436364965730927,0.887563810595506,0.8272251308900523,0.6284538507461548,0.1740400290301957,0.15259856630824373,0.1575268817204301,0.1540757808499744,0.8412171417343831,0.001,"[18.447764359987698,21.516472864151,15.120177531242371,21.467685222625732,7.996527930964595,9.0967383608222,11.673150658607483,8.127588545574861,10.779221331079802,10.86016518336076]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,8766570c0c5337538f5075e135c799e00f3fdf5fbfb0d4eca2fd9c6e56e8c5f7
3,p3_A2_placebo_s43_cv1,43,1,10,val,0.5494184250606916,1.7799378633499146,0.3424747474747475,0.3690728715728716,0.3353202771463641,0.3690728715728716,0.3577981651376147,1.7799378633499146,0.16120589462988966,0.07309027777777778,0.07916666666666666,0.07409722222222223,0.3353202771463641,0.001,"[18.447764359987698,21.516472864151,15.120177531242371,21.467685222625732,7.996527930964595,9.0967383608222,11.673150658607483,8.127588545574861,10.779221331079802,10.86016518336076]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,8766570c0c5337538f5075e135c799e00f3fdf5fbfb0d4eca2fd9c6e56e8c5f7
3,p3_A2_placebo_s43_cv2,43,2,1,train,2.2904255473198583,1.9620510339736938,0.4250128939747584,0.3347028593072167,0.28567183101528454,0.3347028593072167,0.30845771144278605,1.9620510339736938,0.06273189468763361,0.05207446808510637,0.06329787234042553,0.055177304964539,0.2856718310152845,0.001,"[37.14089902242025,33.382017294565834,36.10848897298177,34.53710603713989,34.55347760518392,33.18032655261812,36.06060925651999,34.299300143593236,32.15838877360026,35.533917678029916]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,789b09006cb63c5758cd263166f468d8336990f7d27d43a2b3ffaa813bbefb5d
3,p3_A2_placebo_s43_cv2,43,2,1,val,2.2904255473198583,2.1298599243164062,0.29780726519856954,0.23079365079365083,0.1868602651703697,0.23079365079365083,0.23232323232323232,2.1298599243164062,0.03901146337239429,0.03581560283687943,0.0400709219858156,0.03613981762917933,0.1868602651703697,0.001,"[37.14089902242025,33.382017294565834,36.10848897298177,34.53710603713989,34.55347760518392,33.18032655261812,36.06060925651999,34.299300143593236,32.15838877360026,35.533917678029916]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,789b09006cb63c5758cd263166f468d8336990f7d27d43a2b3ffaa813bbefb5d
3,p3_A2_placebo_s43_cv2,43,2,2,train,1.8622639807895642,1.6188167333602905,0.6108156864896496,0.501469059068196,0.4756658965111778,0.501469059068196,0.4925373134328358,1.6188167333602905,0.19309832422590972,0.09414893617021276,0.099822695035461,0.095177304964539,0.47566589651117785,0.001,"[32.36965589523315,31.7542807635139,32.712984244028725,32.39680980500721,19.957361221313477,34.70303023488898,31.519884282892402,30.599208984375,34.75944227921335,34.8972887741892]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,789b09006cb63c5758cd263166f468d8336990f7d27d43a2b3ffaa813bbefb5d
3,p3_A2_placebo_s43_cv2,43,2,2,val,1.8622639807895642,1.940904974937439,0.29035714285714287,0.2806349206349206,0.24799171842650103,0.2806349206349206,0.29292929292929293,1.940904974937439,0.10831956911568688,0.0475177304964539,0.05212765957446809,0.04822695035460992,0.24799171842650103,0.001,"[32.36965589523315,31.7542807635139,32.712984244028725,32.39680980500721,19.957361221313477,34.70303023488898,31.519884282892402,30.599208984375,34.75944227921335,34.8972887741892]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,789b09006cb63c5758cd263166f468d8336990f7d27d43a2b3ffaa813bbefb5d
