run_id,seed,roi,roi_fixed10_f1,semantic_annotation_rows,summary_sha256
p6_A_D600_s17,17,training_set_metastatic_roi_001,0.1,2,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_002,0.0,2,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_015,0.06666666666666667,2,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_018,0.11666666666666665,5,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_020,0.2,3,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_023,0.05,3,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_029,0.3,3,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_030,0.0,4,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_031,0.0,2,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_032,0.06666666666666667,3,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_035,0.1,1,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_040,0.06666666666666667,3,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_046,0.05714285714285715,6,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_047,0.06666666666666667,3,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_049,0.2,2,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_056,0.16666666666666666,6,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_061,0.10666666666666666,6,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_067,0.2,5,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_076,0.0,3,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_080,0.1,7,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_081,0.16666666666666666,3,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_085,0.2,2,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_087,0.3,4,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_093,0.1,2,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_097,0.0,1,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_metastatic_roi_102,0.1,3,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_002,0.0,1,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_006,0.05,3,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_009,0.0,2,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_010,0.16666666666666666,6,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_012,0.04,5,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_014,0.26666666666666666,5,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_016,0.35,6,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_020,0.13333333333333333,4,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_022,0.1,5,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_024,0.06666666666666667,3,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_029,0.26666666666666666,5,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_032,0.27999999999999997,5,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_034,0.0,6,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_036,0.16666666666666666,4,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_037,0.2,4,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_040,0.13333333333333333,7,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_052,0.16666666666666666,9,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_057,0.25,6,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_058,0.13333333333333333,7,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_062,0.1,3,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_064,0.16666666666666666,5,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_067,0.26666666666666666,6,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_068,0.13333333333333333,6,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_075,0.2,3,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_082,0.2,5,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_083,0.3,5,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_086,0.16666666666666666,5,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_091,0.06666666666666667,2,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_096,0.1,3,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s17,17,training_set_primary_roi_098,0.1,3,e717e476cd3b241f5e08f13f7a2e856e39db3f8f39c596761ec5677727d46d89
p6_A_D600_s29,29,training_set_metastatic_roi_001,0.1,2,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_002,0.0,2,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_015,0.2,2,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_018,0.06666666666666667,5,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_020,0.2,3,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_023,0.16666666666666666,3,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_029,0.16666666666666666,3,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_030,0.06666666666666667,4,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_031,0.0,2,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_032,0.0,3,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_035,0.1,1,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_040,0.1,3,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_046,0.05714285714285715,6,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_047,0.06666666666666667,3,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_049,0.2,2,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_056,0.1833333333333333,6,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_061,0.05,6,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_067,0.06666666666666667,5,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_076,0.0,3,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_080,0.33999999999999997,7,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_081,0.16666666666666666,3,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_085,0.2,2,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_087,0.16666666666666666,4,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_093,0.1,2,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_097,0.0,1,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_metastatic_roi_102,0.06666666666666667,3,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_002,0.0,1,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_006,0.05,3,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_009,0.0,2,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_010,0.16666666666666666,6,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_012,0.05,5,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_014,0.36666666666666664,5,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_016,0.35,6,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_020,0.3,4,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_022,0.2,5,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_024,0.0,3,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_029,0.3,5,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_032,0.18,5,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_034,0.13333333333333333,6,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_036,0.06666666666666667,4,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_037,0.1,4,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_040,0.2833333333333333,7,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_052,0.35,9,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_057,0.15,6,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_058,0.15,7,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_062,0.1,3,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_064,0.15,5,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_067,0.1,6,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_068,0.06666666666666667,6,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_075,0.2,3,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_082,0.21666666666666665,5,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_083,0.26666666666666666,5,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_086,0.2333333333333333,5,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_091,0.06666666666666667,2,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_096,0.1,3,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s29,29,training_set_primary_roi_098,0.1,3,b6acdaf54dcf0d1251af157f21cf5f60dff65c6b695e3f5d165520486c78f24c
p6_A_D600_s43,43,training_set_metastatic_roi_001,0.0,2,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_002,0.0,2,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_015,0.1,2,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_018,0.05,5,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_020,0.2,3,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_023,0.16666666666666666,3,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_029,0.3,3,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_030,0.06666666666666667,4,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_031,0.0,2,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_032,0.06666666666666667,3,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_035,0.1,1,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_040,0.1,3,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_046,0.05714285714285715,6,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_047,0.06666666666666667,3,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_049,0.06666666666666667,2,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_056,0.21666666666666665,6,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_061,0.10666666666666666,6,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_067,0.06666666666666667,5,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_076,0.0,3,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_080,0.20666666666666664,7,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_081,0.2,3,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_085,0.1,2,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_087,0.1,4,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_093,0.1,2,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_097,0.0,1,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_metastatic_roi_102,0.06666666666666667,3,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_002,0.0,1,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_006,0.05,3,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_009,0.0,2,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_010,0.15,6,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_012,0.05,5,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_014,0.25,5,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_016,0.4666666666666666,6,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_020,0.13333333333333333,4,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_022,0.08,5,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_024,0.1,3,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_029,0.13333333333333333,5,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_032,0.16666666666666666,5,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_034,0.16666666666666666,6,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_036,0.16666666666666666,4,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_037,0.2,4,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_040,0.13333333333333333,7,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_052,0.16666666666666666,9,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_057,0.38,6,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_058,0.13333333333333333,7,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_062,0.2,3,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_064,0.3,5,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_067,0.2,6,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_068,0.13333333333333333,6,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_075,0.2,3,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_082,0.26666666666666666,5,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_083,0.1,5,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_086,0.26666666666666666,5,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_091,0.06666666666666667,2,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_096,0.1,3,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D600_s43,43,training_set_primary_roi_098,0.06666666666666667,3,08259967b0e9dac99686cc6aa0bbb85da23304909193924300f574681f243e06
p6_A_D900_s17,17,training_set_metastatic_roi_001,0.1,2,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_002,0.0,2,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_015,0.06666666666666667,2,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_018,0.05,5,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_020,0.2,3,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_023,0.16666666666666666,3,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_029,0.16666666666666666,3,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_030,0.06666666666666667,4,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_031,0.0,2,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_032,0.0,3,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_035,0.1,1,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_040,0.1,3,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_046,0.05714285714285715,6,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_047,0.06666666666666667,3,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_049,0.2,2,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_056,0.20666666666666664,6,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_061,0.13999999999999999,6,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_067,0.15,5,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
