run_id,seed,config_sha256,config,provenance,checkpoint_rule,selected_epoch,final_executed_epoch
p6_A_D300_s17,17,6eccb917f801a5ebf07914f1b201a082a09e0a9ad765fd4e894c24ef21fa5686,"{""experiment_id"":""p6_A_D300_s17"",""manifest"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\SELECTION\\D300.csv"",""output_dir"":""C:\\Users\\Hngk\\Documents\\Codex\\2026-09-07\\use-the-autoresearch-skill-x20-https\\outputs\\PUMA_STAGE2_RESEARCH_PROMPTS_1_TO_4\\PROMPT_6\\EXPERIMENTS"",""uni2_weights"":null,""cached_features"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\D300_cls.npy"",""cached_tokens"":null,""tier_a"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\D300_tierA.npy"",""fov"":96,""seed"":17,""device"":""cpu"",""num_workers"":0,""selection_metric"":""roi_macro_f1"",""augmentation"":{""geometric"":false,""stain_mode"":""none"",""stain_strength"":0.0,""coordinate_jitter_sigma"":0.0,""coordinate_jitter_clip"":0.0},""sampler"":{""mode"":""inverse"",""alpha"":1.0,""num_samples_multiplier"":1.0},""loss"":{""kind"":""ce"",""tau"":0.0,""label_smoothing"":0.0},""model"":{""representation"":""cls"",""gaussian_sigma"":1.5,""neighborhood_radius"":1,""interaction_rank"":8,""representation_dropout"":0.0,""interaction_dropout"":0.0,""tier_a_dropout"":0.0,""use_tier_a"":true,""scalar_mix_init"":0.5},""optimizer"":{""lr"":0.001,""weight_decay"":0.01,""batch_size"":64,""accumulation_steps"":1,""max_epochs"":10,""patience"":10,""min_delta"":0.0001,""scheduler"":""constant"",""warmup_fraction"":0.05,""min_lr_ratio"":0.1,""grad_clip"":1.0,""amp"":false,""decay_bias_and_vectors"":true,""selection_mode"":""fixed_final""},""encoder"":{""adaptation"":""frozen"",""allow_adaptation"":false,""adapter_lr"":1e-05,""lora_rank"":4,""lora_alpha"":8.0,""last_blocks"":2},""decoupled"":{""enabled"":false,""retrain_epochs"":5,""retrain_lr"":0.001,""reset_classifier"":true,""sampler"":{""mode"":""inverse"",""alpha"":1.0,""num_samples_multiplier"":1.0},""loss"":{""kind"":""ce"",""tau"":0.0,""label_smoothing"":0.0}}}","{""manifest_sha256"":""4ea6d7a0f1c2127a4caf042128e2ec8bec2f74c7ef525359346356a885964c9c"",""tier_a_sha256"":""ee013399b4693bc19d41b7adc743422123380b2dfa9e877367fcd6d8e58f6041"",""representation_sha256"":""195f4cb0b95d33cf4e7042e74145090f53fc1cbd047bdabb2474e5493220ad83"",""uni2_sha256"":null,""config_hash"":""2f5abca4ed2508b875904fe0477962ae6ae6baef6563262e2470a8eef071f13d"",""python"":""3.10.11"",""torch"":""2.11.0+cpu"",""device"":""cpu""}",fixed_final,10,10
p6_A_D300_s29,29,39212aa46de2080a7fb72ba3dc4a92d50dd9ffa0126c942a56ec7b4e0373d716,"{""experiment_id"":""p6_A_D300_s29"",""manifest"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\SELECTION\\D300.csv"",""output_dir"":""C:\\Users\\Hngk\\Documents\\Codex\\2026-09-07\\use-the-autoresearch-skill-x20-https\\outputs\\PUMA_STAGE2_RESEARCH_PROMPTS_1_TO_4\\PROMPT_6\\EXPERIMENTS"",""uni2_weights"":null,""cached_features"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\D300_cls.npy"",""cached_tokens"":null,""tier_a"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\D300_tierA.npy"",""fov"":96,""seed"":29,""device"":""cpu"",""num_workers"":0,""selection_metric"":""roi_macro_f1"",""augmentation"":{""geometric"":false,""stain_mode"":""none"",""stain_strength"":0.0,""coordinate_jitter_sigma"":0.0,""coordinate_jitter_clip"":0.0},""sampler"":{""mode"":""inverse"",""alpha"":1.0,""num_samples_multiplier"":1.0},""loss"":{""kind"":""ce"",""tau"":0.0,""label_smoothing"":0.0},""model"":{""representation"":""cls"",""gaussian_sigma"":1.5,""neighborhood_radius"":1,""interaction_rank"":8,""representation_dropout"":0.0,""interaction_dropout"":0.0,""tier_a_dropout"":0.0,""use_tier_a"":true,""scalar_mix_init"":0.5},""optimizer"":{""lr"":0.001,""weight_decay"":0.01,""batch_size"":64,""accumulation_steps"":1,""max_epochs"":10,""patience"":10,""min_delta"":0.0001,""scheduler"":""constant"",""warmup_fraction"":0.05,""min_lr_ratio"":0.1,""grad_clip"":1.0,""amp"":false,""decay_bias_and_vectors"":true,""selection_mode"":""fixed_final""},""encoder"":{""adaptation"":""frozen"",""allow_adaptation"":false,""adapter_lr"":1e-05,""lora_rank"":4,""lora_alpha"":8.0,""last_blocks"":2},""decoupled"":{""enabled"":false,""retrain_epochs"":5,""retrain_lr"":0.001,""reset_classifier"":true,""sampler"":{""mode"":""inverse"",""alpha"":1.0,""num_samples_multiplier"":1.0},""loss"":{""kind"":""ce"",""tau"":0.0,""label_smoothing"":0.0}}}","{""manifest_sha256"":""4ea6d7a0f1c2127a4caf042128e2ec8bec2f74c7ef525359346356a885964c9c"",""tier_a_sha256"":""ee013399b4693bc19d41b7adc743422123380b2dfa9e877367fcd6d8e58f6041"",""representation_sha256"":""195f4cb0b95d33cf4e7042e74145090f53fc1cbd047bdabb2474e5493220ad83"",""uni2_sha256"":null,""config_hash"":""135d1de208ee0337443b99a9e91176c5a699951057fc0ceee7a1abfc40d5d43d"",""python"":""3.10.11"",""torch"":""2.11.0+cpu"",""device"":""cpu""}",fixed_final,10,10
p6_A_D300_s43,43,41b05077e8ada3a158402023aaeb89fdd43d565ca25cb414775048d857f1227f,"{""experiment_id"":""p6_A_D300_s43"",""manifest"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\SELECTION\\D300.csv"",""output_dir"":""C:\\Users\\Hngk\\Documents\\Codex\\2026-09-07\\use-the-autoresearch-skill-x20-https\\outputs\\PUMA_STAGE2_RESEARCH_PROMPTS_1_TO_4\\PROMPT_6\\EXPERIMENTS"",""uni2_weights"":null,""cached_features"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\D300_cls.npy"",""cached_tokens"":null,""tier_a"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\D300_tierA.npy"",""fov"":96,""seed"":43,""device"":""cpu"",""num_workers"":0,""selection_metric"":""roi_macro_f1"",""augmentation"":{""geometric"":false,""stain_mode"":""none"",""stain_strength"":0.0,""coordinate_jitter_sigma"":0.0,""coordinate_jitter_clip"":0.0},""sampler"":{""mode"":""inverse"",""alpha"":1.0,""num_samples_multiplier"":1.0},""loss"":{""kind"":""ce"",""tau"":0.0,""label_smoothing"":0.0},""model"":{""representation"":""cls"",""gaussian_sigma"":1.5,""neighborhood_radius"":1,""interaction_rank"":8,""representation_dropout"":0.0,""interaction_dropout"":0.0,""tier_a_dropout"":0.0,""use_tier_a"":true,""scalar_mix_init"":0.5},""optimizer"":{""lr"":0.001,""weight_decay"":0.01,""batch_size"":64,""accumulation_steps"":1,""max_epochs"":10,""patience"":10,""min_delta"":0.0001,""scheduler"":""constant"",""warmup_fraction"":0.05,""min_lr_ratio"":0.1,""grad_clip"":1.0,""amp"":false,""decay_bias_and_vectors"":true,""selection_mode"":""fixed_final""},""encoder"":{""adaptation"":""frozen"",""allow_adaptation"":false,""adapter_lr"":1e-05,""lora_rank"":4,""lora_alpha"":8.0,""last_blocks"":2},""decoupled"":{""enabled"":false,""retrain_epochs"":5,""retrain_lr"":0.001,""reset_classifier"":true,""sampler"":{""mode"":""inverse"",""alpha"":1.0,""num_samples_multiplier"":1.0},""loss"":{""kind"":""ce"",""tau"":0.0,""label_smoothing"":0.0}}}","{""manifest_sha256"":""4ea6d7a0f1c2127a4caf042128e2ec8bec2f74c7ef525359346356a885964c9c"",""tier_a_sha256"":""ee013399b4693bc19d41b7adc743422123380b2dfa9e877367fcd6d8e58f6041"",""representation_sha256"":""195f4cb0b95d33cf4e7042e74145090f53fc1cbd047bdabb2474e5493220ad83"",""uni2_sha256"":null,""config_hash"":""bfce2a11821c61515ee4565724baee74de1b1c3be8c6fa1ddc1453de69be89c4"",""python"":""3.10.11"",""torch"":""2.11.0+cpu"",""device"":""cpu""}",fixed_final,10,10
p6_A_D600_s17,17,57f765e9ae6dbba183398d20fe4b29c96fd899625863126a4d06acb8bb1943ec,"{""experiment_id"":""p6_A_D600_s17"",""manifest"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\SELECTION\\D600.csv"",""output_dir"":""C:\\Users\\Hngk\\Documents\\Codex\\2026-09-07\\use-the-autoresearch-skill-x20-https\\outputs\\PUMA_STAGE2_RESEARCH_PROMPTS_1_TO_4\\PROMPT_6\\EXPERIMENTS"",""uni2_weights"":null,""cached_features"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\D600_cls.npy"",""cached_tokens"":null,""tier_a"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\D600_tierA.npy"",""fov"":96,""seed"":17,""device"":""cpu"",""num_workers"":0,""selection_metric"":""roi_macro_f1"",""augmentation"":{""geometric"":false,""stain_mode"":""none"",""stain_strength"":0.0,""coordinate_jitter_sigma"":0.0,""coordinate_jitter_clip"":0.0},""sampler"":{""mode"":""inverse"",""alpha"":1.0,""num_samples_multiplier"":1.0},""loss"":{""kind"":""ce"",""tau"":0.0,""label_smoothing"":0.0},""model"":{""representation"":""cls"",""gaussian_sigma"":1.5,""neighborhood_radius"":1,""interaction_rank"":8,""representation_dropout"":0.0,""interaction_dropout"":0.0,""tier_a_dropout"":0.0,""use_tier_a"":true,""scalar_mix_init"":0.5},""optimizer"":{""lr"":0.001,""weight_decay"":0.01,""batch_size"":64,""accumulation_steps"":1,""max_epochs"":10,""patience"":10,""min_delta"":0.0001,""scheduler"":""constant"",""warmup_fraction"":0.05,""min_lr_ratio"":0.1,""grad_clip"":1.0,""amp"":false,""decay_bias_and_vectors"":true,""selection_mode"":""fixed_final""},""encoder"":{""adaptation"":""frozen"",""allow_adaptation"":false,""adapter_lr"":1e-05,""lora_rank"":4,""lora_alpha"":8.0,""last_blocks"":2},""decoupled"":{""enabled"":false,""retrain_epochs"":5,""retrain_lr"":0.001,""reset_classifier"":true,""sampler"":{""mode"":""inverse"",""alpha"":1.0,""num_samples_multiplier"":1.0},""loss"":{""kind"":""ce"",""tau"":0.0,""label_smoothing"":0.0}}}","{""manifest_sha256"":""1f56bd0e5ee9065e80b9a7b3961e1db4e7a7f5aa1ce672e9c31495ebca87727d"",""tier_a_sha256"":""754ea42c7414262fe7ca5e0808fabd0458a836e658c0d68898803ad114d53794"",""representation_sha256"":""d6be0f9fd30220232ec93a0738c7591bf77a42636d57f8435c1b8776cffbd76f"",""uni2_sha256"":null,""config_hash"":""28919a636107f54e4f5cf04a18e8fb769d6bc0212c16c0c931c5aa94910ed66d"",""python"":""3.10.11"",""torch"":""2.11.0+cpu"",""device"":""cpu""}",fixed_final,10,10
p6_A_D600_s29,29,49c09f393b251fe9804f8a3907bf47d80661158663705033b47d3c15b9c0bada,"{""experiment_id"":""p6_A_D600_s29"",""manifest"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\SELECTION\\D600.csv"",""output_dir"":""C:\\Users\\Hngk\\Documents\\Codex\\2026-09-07\\use-the-autoresearch-skill-x20-https\\outputs\\PUMA_STAGE2_RESEARCH_PROMPTS_1_TO_4\\PROMPT_6\\EXPERIMENTS"",""uni2_weights"":null,""cached_features"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\D600_cls.npy"",""cached_tokens"":null,""tier_a"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\D600_tierA.npy"",""fov"":96,""seed"":29,""device"":""cpu"",""num_workers"":0,""selection_metric"":""roi_macro_f1"",""augmentation"":{""geometric"":false,""stain_mode"":""none"",""stain_strength"":0.0,""coordinate_jitter_sigma"":0.0,""coordinate_jitter_clip"":0.0},""sampler"":{""mode"":""inverse"",""alpha"":1.0,""num_samples_multiplier"":1.0},""loss"":{""kind"":""ce"",""tau"":0.0,""label_smoothing"":0.0},""model"":{""representation"":""cls"",""gaussian_sigma"":1.5,""neighborhood_radius"":1,""interaction_rank"":8,""representation_dropout"":0.0,""interaction_dropout"":0.0,""tier_a_dropout"":0.0,""use_tier_a"":true,""scalar_mix_init"":0.5},""optimizer"":{""lr"":0.001,""weight_decay"":0.01,""batch_size"":64,""accumulation_steps"":1,""max_epochs"":10,""patience"":10,""min_delta"":0.0001,""scheduler"":""constant"",""warmup_fraction"":0.05,""min_lr_ratio"":0.1,""grad_clip"":1.0,""amp"":false,""decay_bias_and_vectors"":true,""selection_mode"":""fixed_final""},""encoder"":{""adaptation"":""frozen"",""allow_adaptation"":false,""adapter_lr"":1e-05,""lora_rank"":4,""lora_alpha"":8.0,""last_blocks"":2},""decoupled"":{""enabled"":false,""retrain_epochs"":5,""retrain_lr"":0.001,""reset_classifier"":true,""sampler"":{""mode"":""inverse"",""alpha"":1.0,""num_samples_multiplier"":1.0},""loss"":{""kind"":""ce"",""tau"":0.0,""label_smoothing"":0.0}}}","{""manifest_sha256"":""1f56bd0e5ee9065e80b9a7b3961e1db4e7a7f5aa1ce672e9c31495ebca87727d"",""tier_a_sha256"":""754ea42c7414262fe7ca5e0808fabd0458a836e658c0d68898803ad114d53794"",""representation_sha256"":""d6be0f9fd30220232ec93a0738c7591bf77a42636d57f8435c1b8776cffbd76f"",""uni2_sha256"":null,""config_hash"":""47c29792c8dec990a3c38ef80d5d541c7ce8f64fd0caba7d2edeab3f65e8b345"",""python"":""3.10.11"",""torch"":""2.11.0+cpu"",""device"":""cpu""}",fixed_final,10,10
p6_A_D600_s43,43,b38b42022b604707c0941dd6b6be150654ca38b577a872f9af7de77dbf962ac5,"{""experiment_id"":""p6_A_D600_s43"",""manifest"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\SELECTION\\D600.csv"",""output_dir"":""C:\\Users\\Hngk\\Documents\\Codex\\2026-09-07\\use-the-autoresearch-skill-x20-https\\outputs\\PUMA_STAGE2_RESEARCH_PROMPTS_1_TO_4\\PROMPT_6\\EXPERIMENTS"",""uni2_weights"":null,""cached_features"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\D600_cls.npy"",""cached_tokens"":null,""tier_a"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\D600_tierA.npy"",""fov"":96,""seed"":43,""device"":""cpu"",""num_workers"":0,""selection_metric"":""roi_macro_f1"",""augmentation"":{""geometric"":false,""stain_mode"":""none"",""stain_strength"":0.0,""coordinate_jitter_sigma"":0.0,""coordinate_jitter_clip"":0.0},""sampler"":{""mode"":""inverse"",""alpha"":1.0,""num_samples_multiplier"":1.0},""loss"":{""kind"":""ce"",""tau"":0.0,""label_smoothing"":0.0},""model"":{""representation"":""cls"",""gaussian_sigma"":1.5,""neighborhood_radius"":1,""interaction_rank"":8,""representation_dropout"":0.0,""interaction_dropout"":0.0,""tier_a_dropout"":0.0,""use_tier_a"":true,""scalar_mix_init"":0.5},""optimizer"":{""lr"":0.001,""weight_decay"":0.01,""batch_size"":64,""accumulation_steps"":1,""max_epochs"":10,""patience"":10,""min_delta"":0.0001,""scheduler"":""constant"",""warmup_fraction"":0.05,""min_lr_ratio"":0.1,""grad_clip"":1.0,""amp"":false,""decay_bias_and_vectors"":true,""selection_mode"":""fixed_final""},""encoder"":{""adaptation"":""frozen"",""allow_adaptation"":false,""adapter_lr"":1e-05,""lora_rank"":4,""lora_alpha"":8.0,""last_blocks"":2},""decoupled"":{""enabled"":false,""retrain_epochs"":5,""retrain_lr"":0.001,""reset_classifier"":true,""sampler"":{""mode"":""inverse"",""alpha"":1.0,""num_samples_multiplier"":1.0},""loss"":{""kind"":""ce"",""tau"":0.0,""label_smoothing"":0.0}}}","{""manifest_sha256"":""1f56bd0e5ee9065e80b9a7b3961e1db4e7a7f5aa1ce672e9c31495ebca87727d"",""tier_a_sha256"":""754ea42c7414262fe7ca5e0808fabd0458a836e658c0d68898803ad114d53794"",""representation_sha256"":""d6be0f9fd30220232ec93a0738c7591bf77a42636d57f8435c1b8776cffbd76f"",""uni2_sha256"":null,""config_hash"":""f914f2de3a30fcf11ac075ba0f58c8c3ecbda6cabaf5a81da0840d7841901193"",""python"":""3.10.11"",""torch"":""2.11.0+cpu"",""device"":""cpu""}",fixed_final,10,10
p6_A_D900_s17,17,754981f36cb301a226dcf88694f5cc37b8ebbd7a6c5df32cae6c79798146f990,"{""experiment_id"":""p6_A_D900_s17"",""manifest"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\SELECTION\\D900.csv"",""output_dir"":""C:\\Users\\Hngk\\Documents\\Codex\\2026-09-07\\use-the-autoresearch-skill-x20-https\\outputs\\PUMA_STAGE2_RESEARCH_PROMPTS_1_TO_4\\PROMPT_6\\EXPERIMENTS"",""uni2_weights"":null,""cached_features"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\D900_cls.npy"",""cached_tokens"":null,""tier_a"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\D900_tierA.npy"",""fov"":96,""seed"":17,""device"":""cpu"",""num_workers"":0,""selection_metric"":""roi_macro_f1"",""augmentation"":{""geometric"":false,""stain_mode"":""none"",""stain_strength"":0.0,""coordinate_jitter_sigma"":0.0,""coordinate_jitter_clip"":0.0},""sampler"":{""mode"":""inverse"",""alpha"":1.0,""num_samples_multiplier"":1.0},""loss"":{""kind"":""ce"",""tau"":0.0,""label_smoothing"":0.0},""model"":{""representation"":""cls"",""gaussian_sigma"":1.5,""neighborhood_radius"":1,""interaction_rank"":8,""representation_dropout"":0.0,""interaction_dropout"":0.0,""tier_a_dropout"":0.0,""use_tier_a"":true,""scalar_mix_init"":0.5},""optimizer"":{""lr"":0.001,""weight_decay"":0.01,""batch_size"":64,""accumulation_steps"":1,""max_epochs"":10,""patience"":10,""min_delta"":0.0001,""scheduler"":""constant"",""warmup_fraction"":0.05,""min_lr_ratio"":0.1,""grad_clip"":1.0,""amp"":false,""decay_bias_and_vectors"":true,""selection_mode"":""fixed_final""},""encoder"":{""adaptation"":""frozen"",""allow_adaptation"":false,""adapter_lr"":1e-05,""lora_rank"":4,""lora_alpha"":8.0,""last_blocks"":2},""decoupled"":{""enabled"":false,""retrain_epochs"":5,""retrain_lr"":0.001,""reset_classifier"":true,""sampler"":{""mode"":""inverse"",""alpha"":1.0,""num_samples_multiplier"":1.0},""loss"":{""kind"":""ce"",""tau"":0.0,""label_smoothing"":0.0}}}","{""manifest_sha256"":""d541ed0c492dc652477844cacc64c4b32db840d2d7a8a26c1c5c21df6411bbed"",""tier_a_sha256"":""57fe77287f2b3320fd7ad6260cd07da6ff11e310274af17aad9873f905f1c570"",""representation_sha256"":""3f0ca693c9b513c54c3ad866e9fd853397fe2fc9d36fdae7a716954b22e63ccc"",""uni2_sha256"":null,""config_hash"":""0df3bbe84dd52e8325cf02035849ab4c2d10829e9ccd7a6a5fe2177a248ae93c"",""python"":""3.10.11"",""torch"":""2.11.0+cpu"",""device"":""cpu""}",fixed_final,10,10
p6_A_D900_s29,29,ca8a1c51008d3e7ad81e4a00af73d8c1aa61b7c8472aec604ba6d13653c7bb55,"{""experiment_id"":""p6_A_D900_s29"",""manifest"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\SELECTION\\D900.csv"",""output_dir"":""C:\\Users\\Hngk\\Documents\\Codex\\2026-09-07\\use-the-autoresearch-skill-x20-https\\outputs\\PUMA_STAGE2_RESEARCH_PROMPTS_1_TO_4\\PROMPT_6\\EXPERIMENTS"",""uni2_weights"":null,""cached_features"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\D900_cls.npy"",""cached_tokens"":null,""tier_a"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\D900_tierA.npy"",""fov"":96,""seed"":29,""device"":""cpu"",""num_workers"":0,""selection_metric"":""roi_macro_f1"",""augmentation"":{""geometric"":false,""stain_mode"":""none"",""stain_strength"":0.0,""coordinate_jitter_sigma"":0.0,""coordinate_jitter_clip"":0.0},""sampler"":{""mode"":""inverse"",""alpha"":1.0,""num_samples_multiplier"":1.0},""loss"":{""kind"":""ce"",""tau"":0.0,""label_smoothing"":0.0},""model"":{""representation"":""cls"",""gaussian_sigma"":1.5,""neighborhood_radius"":1,""interaction_rank"":8,""representation_dropout"":0.0,""interaction_dropout"":0.0,""tier_a_dropout"":0.0,""use_tier_a"":true,""scalar_mix_init"":0.5},""optimizer"":{""lr"":0.001,""weight_decay"":0.01,""batch_size"":64,""accumulation_steps"":1,""max_epochs"":10,""patience"":10,""min_delta"":0.0001,""scheduler"":""constant"",""warmup_fraction"":0.05,""min_lr_ratio"":0.1,""grad_clip"":1.0,""amp"":false,""decay_bias_and_vectors"":true,""selection_mode"":""fixed_final""},""encoder"":{""adaptation"":""frozen"",""allow_adaptation"":false,""adapter_lr"":1e-05,""lora_rank"":4,""lora_alpha"":8.0,""last_blocks"":2},""decoupled"":{""enabled"":false,""retrain_epochs"":5,""retrain_lr"":0.001,""reset_classifier"":true,""sampler"":{""mode"":""inverse"",""alpha"":1.0,""num_samples_multiplier"":1.0},""loss"":{""kind"":""ce"",""tau"":0.0,""label_smoothing"":0.0}}}","{""manifest_sha256"":""d541ed0c492dc652477844cacc64c4b32db840d2d7a8a26c1c5c21df6411bbed"",""tier_a_sha256"":""57fe77287f2b3320fd7ad6260cd07da6ff11e310274af17aad9873f905f1c570"",""representation_sha256"":""3f0ca693c9b513c54c3ad866e9fd853397fe2fc9d36fdae7a716954b22e63ccc"",""uni2_sha256"":null,""config_hash"":""103b913058906c83e42e27c929db2718fa9daceeef44244602f088889e1af530"",""python"":""3.10.11"",""torch"":""2.11.0+cpu"",""device"":""cpu""}",fixed_final,10,10
p6_A_D900_s43,43,3b57de3257ad87b7b4b254be8c6c8829a82e6d87bfbfcc31d9d8da02da1dbefd,"{""experiment_id"":""p6_A_D900_s43"",""manifest"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\SELECTION\\D900.csv"",""output_dir"":""C:\\Users\\Hngk\\Documents\\Codex\\2026-09-07\\use-the-autoresearch-skill-x20-https\\outputs\\PUMA_STAGE2_RESEARCH_PROMPTS_1_TO_4\\PROMPT_6\\EXPERIMENTS"",""uni2_weights"":null,""cached_features"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\D900_cls.npy"",""cached_tokens"":null,""tier_a"":""C:\\Users\\Hngk\\Documents\\Codex\\PUMA_STAGE2_PROMPT6\\DATA_PRESELECTION\\D900_tierA.npy"",""fov"":96,""seed"":43,""device"":""cpu"",""num_workers"":0,""selection_metric"":""roi_macro_f1"",""augmentation"":{""geometric"":false,""stain_mode"":""none"",""stain_strength"":0.0,""coordinate_jitter_sigma"":0.0,""coordinate_jitter_clip"":0.0},""sampler"":{""mode"":""inverse"",""alpha"":1.0,""num_samples_multiplier"":1.0},""loss"":{""kind"":""ce"",""tau"":0.0,""label_smoothing"":0.0},""model"":{""representation"":""cls"",""gaussian_sigma"":1.5,""neighborhood_radius"":1,""interaction_rank"":8,""representation_dropout"":0.0,""interaction_dropout"":0.0,""tier_a_dropout"":0.0,""use_tier_a"":true,""scalar_mix_init"":0.5},""optimizer"":{""lr"":0.001,""weight_decay"":0.01,""batch_size"":64,""accumulation_steps"":1,""max_epochs"":10,""patience"":10,""min_delta"":0.0001,""scheduler"":""constant"",""warmup_fraction"":0.05,""min_lr_ratio"":0.1,""grad_clip"":1.0,""amp"":false,""decay_bias_and_vectors"":true,""selection_mode"":""fixed_final""},""encoder"":{""adaptation"":""frozen"",""allow_adaptation"":false,""adapter_lr"":1e-05,""lora_rank"":4,""lora_alpha"":8.0,""last_blocks"":2},""decoupled"":{""enabled"":false,""retrain_epochs"":5,""retrain_lr"":0.001,""reset_classifier"":true,""sampler"":{""mode"":""inverse"",""alpha"":1.0,""num_samples_multiplier"":1.0},""loss"":{""kind"":""ce"",""tau"":0.0,""label_smoothing"":0.0}}}","{""manifest_sha256"":""d541ed0c492dc652477844cacc64c4b32db840d2d7a8a26c1c5c21df6411bbed"",""tier_a_sha256"":""57fe77287f2b3320fd7ad6260cd07da6ff11e310274af17aad9873f905f1c570"",""representation_sha256"":""3f0ca693c9b513c54c3ad866e9fd853397fe2fc9d36fdae7a716954b22e63ccc"",""uni2_sha256"":null,""config_hash"":""44db02a6a62c1cd98cd79fda93feb8d5d8fe3375b0e98f3c53a44fa4fdee2ba9"",""python"":""3.10.11"",""torch"":""2.11.0+cpu"",""device"":""cpu""}",fixed_final,10,10
