run_id,epoch,source,class_exposure,unique_samples_seen,repeat_rate,unique_ROIs_exposed,unique_cases_exposed,ROI_exposure,effective_samples_seen
A0_s17_cv0,1,"P4 exact A5 parity rerun, not original P3 measurement","[24, 23, 24, 15, 26, 25, 25, 13, 20, 13]",120,0.42307692307692313,71,NOT RECORDED IN ORIGINAL RUN,"{""training_set_primary_roi_023"": 2, ""training_set_primary_roi_042"": 4, ""training_set_metastatic_roi_069"": 1, ""training_set_metastatic_roi_017"": 6, ""training_set_primary_roi_054"": 3, ""training_set_metastatic_roi_055"": 2, ""training_set_primary_roi_068"": 10, ""training_set_metastatic_roi_003"": 2, ""training_set_primary_roi_060"": 3, ""training_set_primary_roi_055"": 2, ""training_set_primary_roi_095"": 4, ""training_set_primary_roi_031"": 3, ""training_set_primary_roi_048"": 9, ""training_set_metastatic_roi_047"": 6, ""training_set_primary_roi_101"": 3, ""training_set_metastatic_roi_073"": 4, ""training_set_primary_roi_052"": 3, ""training_set_metastatic_roi_025"": 5, ""training_set_metastatic_roi_072"": 9, ""training_set_metastatic_roi_046"": 1, ""training_set_primary_roi_030"": 3, ""training_set_primary_roi_044"": 6, ""training_set_metastatic_roi_024"": 2, ""training_set_primary_roi_041"": 3, ""training_set_metastatic_roi_010"": 3, ""training_set_metastatic_roi_101"": 2, ""training_set_primary_roi_037"": 4, ""training_set_metastatic_roi_066"": 3, ""training_set_metastatic_roi_022"": 1, ""training_set_metastatic_roi_092"": 4, ""training_set_metastatic_roi_056"": 5, ""training_set_primary_roi_016"": 3, ""training_set_primary_roi_024"": 5, ""training_set_primary_roi_007"": 5, ""training_set_metastatic_roi_035"": 4, ""training_set_primary_roi_004"": 3, ""training_set_primary_roi_001"": 5, ""training_set_primary_roi_086"": 4, ""training_set_primary_roi_057"": 6, ""training_set_metastatic_roi_028"": 2, ""training_set_primary_roi_020"": 5, ""training_set_primary_roi_029"": 3, ""training_set_primary_roi_087"": 4, ""training_set_metastatic_roi_095"": 2, ""training_set_primary_roi_027"": 1, ""training_set_primary_roi_017"": 2, ""training_set_primary_roi_051"": 3, ""training_set_primary_roi_083"": 3, ""training_set_primary_roi_025"": 1, ""training_set_primary_roi_084"": 1, ""training_set_primary_roi_021"": 2, ""training_set_primary_roi_073"": 2, ""training_set_metastatic_roi_053"": 2, ""training_set_primary_roi_076"": 2, ""training_set_primary_roi_047"": 2, ""training_set_primary_roi_002"": 2, ""training_set_metastatic_roi_036"": 1, ""training_set_primary_roi_093"": 1, ""training_set_metastatic_roi_049"": 1, ""training_set_primary_roi_097"": 1, ""training_set_primary_roi_064"": 1, ""training_set_metastatic_roi_088"": 1, ""training_set_metastatic_roi_086"": 1, ""training_set_metastatic_roi_078"": 1, ""training_set_primary_roi_036"": 1, ""training_set_metastatic_roi_085"": 1, ""training_set_metastatic_roi_067"": 1, ""training_set_metastatic_roi_016"": 1, ""training_set_primary_roi_038"": 1, ""training_set_metastatic_roi_100"": 2, ""training_set_primary_roi_028"": 1}",208
A0_s17_cv0,2,"P4 exact A5 parity rerun, not original P3 measurement","[30, 27, 20, 28, 16, 15, 30, 15, 17, 10]",125,0.39903846153846156,79,NOT RECORDED IN ORIGINAL RUN,"{""training_set_metastatic_roi_047"": 5, ""training_set_primary_roi_052"": 4, ""training_set_primary_roi_021"": 7, ""training_set_metastatic_roi_010"": 3, ""training_set_primary_roi_083"": 7, ""training_set_primary_roi_042"": 4, ""training_set_metastatic_roi_072"": 6, ""training_set_primary_roi_030"": 5, ""training_set_metastatic_roi_003"": 2, ""training_set_primary_roi_095"": 2, ""training_set_primary_roi_004"": 2, ""training_set_primary_roi_068"": 5, ""training_set_metastatic_roi_016"": 4, ""training_set_metastatic_roi_055"": 8, ""training_set_metastatic_roi_018"": 1, ""training_set_primary_roi_064"": 2, ""training_set_primary_roi_073"": 2, ""training_set_metastatic_roi_066"": 2, ""training_set_primary_roi_097"": 1, ""training_set_primary_roi_048"": 3, ""training_set_primary_roi_098"": 3, ""training_set_primary_roi_093"": 1, ""training_set_metastatic_roi_014"": 1, ""training_set_metastatic_roi_067"": 2, ""training_set_primary_roi_051"": 2, ""training_set_metastatic_roi_092"": 2, ""training_set_primary_roi_031"": 2, ""training_set_metastatic_roi_028"": 5, ""training_set_primary_roi_101"": 5, ""training_set_primary_roi_002"": 2, ""training_set_metastatic_roi_046"": 2, ""training_set_metastatic_roi_056"": 2, ""training_set_primary_roi_086"": 1, ""training_set_primary_roi_054"": 5, ""training_set_primary_roi_020"": 1, ""training_set_metastatic_roi_022"": 4, ""training_set_primary_roi_087"": 3, ""training_set_primary_roi_007"": 7, ""training_set_primary_roi_060"": 5, ""training_set_primary_roi_044"": 2, ""training_set_metastatic_roi_040"": 2, ""training_set_primary_roi_036"": 3, ""training_set_metastatic_roi_024"": 2, ""training_set_metastatic_roi_073"": 4, ""training_set_metastatic_roi_069"": 1, ""training_set_primary_roi_022"": 3, ""training_set_primary_roi_029"": 3, ""training_set_primary_roi_028"": 2, ""training_set_metastatic_roi_025"": 3, ""training_set_primary_roi_023"": 2, ""training_set_metastatic_roi_068"": 1, ""training_set_primary_roi_065"": 3, ""training_set_metastatic_roi_102"": 1, ""training_set_primary_roi_069"": 3, ""training_set_primary_roi_084"": 2, ""training_set_primary_roi_067"": 1, ""training_set_metastatic_roi_083"": 2, ""training_set_metastatic_roi_017"": 3, ""training_set_primary_roi_016"": 7, ""training_set_metastatic_roi_049"": 1, ""training_set_primary_roi_037"": 1, ""training_set_metastatic_roi_086"": 2, ""training_set_metastatic_roi_085"": 2, ""training_set_metastatic_roi_078"": 1, ""training_set_primary_roi_075"": 1, ""training_set_primary_roi_076"": 2, ""training_set_primary_roi_057"": 5, ""training_set_primary_roi_063"": 2, ""training_set_primary_roi_041"": 1, ""training_set_primary_roi_047"": 1, ""training_set_primary_roi_025"": 1, ""training_set_primary_roi_040"": 1, ""training_set_metastatic_roi_015"": 1, ""training_set_metastatic_roi_095"": 1, ""training_set_primary_roi_027"": 1, ""training_set_metastatic_roi_101"": 1, ""training_set_primary_roi_038"": 1, ""training_set_primary_roi_024"": 1, ""training_set_metastatic_roi_063"": 1}",208
A0_s17_cv0,3,"P4 exact A5 parity rerun, not original P3 measurement","[19, 16, 20, 15, 23, 28, 23, 16, 18, 30]",128,0.3846153846153846,76,NOT RECORDED IN ORIGINAL RUN,"{""training_set_metastatic_roi_073"": 4, ""training_set_primary_roi_042"": 3, ""training_set_primary_roi_037"": 3, ""training_set_metastatic_roi_016"": 2, ""training_set_metastatic_roi_055"": 7, ""training_set_primary_roi_095"": 1, ""training_set_primary_roi_048"": 12, ""training_set_primary_roi_047"": 3, ""training_set_primary_roi_044"": 6, ""training_set_metastatic_roi_056"": 6, ""training_set_primary_roi_083"": 10, ""training_set_metastatic_roi_102"": 2, ""training_set_primary_roi_022"": 2, ""training_set_metastatic_roi_085"": 3, ""training_set_primary_roi_073"": 3, ""training_set_primary_roi_087"": 2, ""training_set_metastatic_roi_066"": 2, ""training_set_metastatic_roi_095"": 2, ""training_set_primary_roi_040"": 5, ""training_set_primary_roi_068"": 9, ""training_set_metastatic_roi_101"": 7, ""training_set_primary_roi_063"": 1, ""training_set_primary_roi_001"": 3, ""training_set_primary_roi_098"": 2, ""training_set_metastatic_roi_024"": 3, ""training_set_metastatic_roi_092"": 1, ""training_set_primary_roi_065"": 3, ""training_set_primary_roi_020"": 2, ""training_set_primary_roi_007"": 4, ""training_set_primary_roi_038"": 1, ""training_set_primary_roi_041"": 3, ""training_set_primary_roi_025"": 7, ""training_set_primary_roi_052"": 6, ""training_set_metastatic_roi_025"": 5, ""training_set_metastatic_roi_003"": 1, ""training_set_primary_roi_084"": 6, ""training_set_metastatic_roi_036"": 1, ""training_set_metastatic_roi_053"": 1, ""training_set_metastatic_roi_047"": 3, ""training_set_metastatic_roi_018"": 2, ""training_set_primary_roi_017"": 1, ""training_set_primary_roi_021"": 3, ""training_set_primary_roi_024"": 2, ""training_set_primary_roi_029"": 3, ""training_set_primary_roi_069"": 2, ""training_set_primary_roi_101"": 3, ""training_set_primary_roi_064"": 3, ""training_set_primary_roi_086"": 1, ""training_set_metastatic_roi_014"": 1, ""training_set_metastatic_roi_063"": 1, ""training_set_primary_roi_016"": 2, ""training_set_metastatic_roi_037"": 1, ""training_set_primary_roi_004"": 1, ""training_set_metastatic_roi_022"": 2, ""training_set_metastatic_roi_100"": 2, ""training_set_metastatic_roi_068"": 1, ""training_set_metastatic_roi_017"": 3, ""training_set_primary_roi_076"": 2, ""training_set_metastatic_roi_008"": 1, ""training_set_metastatic_roi_078"": 1, ""training_set_metastatic_roi_072"": 1, ""training_set_metastatic_roi_086"": 1, ""training_set_metastatic_roi_069"": 1, ""training_set_primary_roi_023"": 3, ""training_set_primary_roi_036"": 1, ""training_set_metastatic_roi_051"": 1, ""training_set_primary_roi_002"": 2, ""training_set_primary_roi_060"": 2, ""training_set_primary_roi_057"": 2, ""training_set_primary_roi_031"": 3, ""training_set_primary_roi_054"": 1, ""training_set_metastatic_roi_062"": 1, ""training_set_metastatic_roi_004"": 1, ""training_set_metastatic_roi_075"": 1, ""training_set_metastatic_roi_010"": 1, ""training_set_metastatic_roi_046"": 1}",208
A0_s17_cv0,4,"P4 exact A5 parity rerun, not original P3 measurement","[17, 19, 18, 15, 22, 16, 30, 19, 29, 23]",126,0.3942307692307693,76,NOT RECORDED IN ORIGINAL RUN,"{""training_set_metastatic_roi_017"": 2, ""training_set_primary_roi_086"": 4, ""training_set_primary_roi_022"": 2, ""training_set_metastatic_roi_088"": 2, ""training_set_primary_roi_064"": 4, ""training_set_primary_roi_057"": 7, ""training_set_primary_roi_067"": 2, ""training_set_metastatic_roi_016"": 9, ""training_set_metastatic_roi_004"": 1, ""training_set_primary_roi_065"": 2, ""training_set_primary_roi_087"": 3, ""training_set_primary_roi_076"": 3, ""training_set_primary_roi_063"": 2, ""training_set_primary_roi_073"": 5, ""training_set_primary_roi_030"": 4, ""training_set_primary_roi_044"": 5, ""training_set_primary_roi_025"": 3, ""training_set_metastatic_roi_085"": 3, ""training_set_primary_roi_084"": 2, ""training_set_primary_roi_002"": 3, ""training_set_primary_roi_068"": 8, ""training_set_metastatic_roi_056"": 3, ""training_set_primary_roi_060"": 3, ""training_set_metastatic_roi_047"": 4, ""training_set_primary_roi_041"": 4, ""training_set_primary_roi_024"": 2, ""training_set_primary_roi_055"": 2, ""training_set_primary_roi_029"": 7, ""training_set_primary_roi_095"": 1, ""training_set_primary_roi_040"": 2, ""training_set_metastatic_roi_073"": 2, ""training_set_primary_roi_004"": 2, ""training_set_primary_roi_016"": 2, ""training_set_metastatic_roi_046"": 4, ""training_set_metastatic_roi_022"": 1, ""training_set_primary_roi_048"": 7, ""training_set_metastatic_roi_095"": 1, ""training_set_primary_roi_007"": 6, ""training_set_primary_roi_042"": 2, ""training_set_metastatic_roi_092"": 2, ""training_set_primary_roi_037"": 3, ""training_set_metastatic_roi_072"": 3, ""training_set_metastatic_roi_075"": 1, ""training_set_metastatic_roi_049"": 2, ""training_set_primary_roi_052"": 5, ""training_set_metastatic_roi_086"": 3, ""training_set_primary_roi_054"": 3, ""training_set_primary_roi_027"": 1, ""training_set_primary_roi_023"": 3, ""training_set_metastatic_roi_081"": 1, ""training_set_primary_roi_038"": 4, ""training_set_primary_roi_001"": 2, ""training_set_metastatic_roi_055"": 5, ""training_set_primary_roi_083"": 3, ""training_set_metastatic_roi_063"": 1, ""training_set_primary_roi_036"": 1, ""training_set_metastatic_roi_101"": 3, ""training_set_metastatic_roi_014"": 1, ""training_set_metastatic_roi_053"": 4, ""training_set_metastatic_roi_100"": 2, ""training_set_primary_roi_020"": 2, ""training_set_primary_roi_047"": 2, ""training_set_primary_roi_021"": 2, ""training_set_metastatic_roi_025"": 3, ""training_set_metastatic_roi_062"": 2, ""training_set_primary_roi_031"": 1, ""training_set_primary_roi_075"": 1, ""training_set_metastatic_roi_037"": 1, ""training_set_metastatic_roi_012"": 2, ""training_set_primary_roi_101"": 2, ""training_set_metastatic_roi_018"": 1, ""training_set_metastatic_roi_066"": 1, ""training_set_metastatic_roi_067"": 1, ""training_set_metastatic_roi_069"": 1, ""training_set_primary_roi_098"": 1, ""training_set_primary_roi_051"": 1}",208
A0_s17_cv0,5,"P4 exact A5 parity rerun, not original P3 measurement","[14, 23, 17, 27, 14, 23, 27, 20, 20, 23]",127,0.38942307692307687,75,NOT RECORDED IN ORIGINAL RUN,"{""training_set_primary_roi_083"": 6, ""training_set_primary_roi_044"": 3, ""training_set_primary_roi_084"": 5, ""training_set_primary_roi_036"": 5, ""training_set_primary_roi_021"": 1, ""training_set_primary_roi_042"": 4, ""training_set_primary_roi_076"": 4, ""training_set_primary_roi_007"": 8, ""training_set_metastatic_roi_075"": 2, ""training_set_metastatic_roi_046"": 5, ""training_set_primary_roi_048"": 7, ""training_set_metastatic_roi_028"": 2, ""training_set_metastatic_roi_101"": 3, ""training_set_primary_roi_057"": 8, ""training_set_metastatic_roi_067"": 3, ""training_set_primary_roi_023"": 6, ""training_set_primary_roi_020"": 3, ""training_set_primary_roi_052"": 6, ""training_set_metastatic_roi_081"": 1, ""training_set_metastatic_roi_083"": 1, ""training_set_metastatic_roi_092"": 2, ""training_set_metastatic_roi_016"": 6, ""training_set_metastatic_roi_062"": 1, ""training_set_primary_roi_067"": 3, ""training_set_primary_roi_004"": 4, ""training_set_primary_roi_073"": 3, ""training_set_primary_roi_029"": 6, ""training_set_primary_roi_041"": 1, ""training_set_primary_roi_060"": 5, ""training_set_metastatic_roi_018"": 1, ""training_set_metastatic_roi_073"": 2, ""training_set_primary_roi_024"": 3, ""training_set_metastatic_roi_078"": 1, ""training_set_metastatic_roi_022"": 1, ""training_set_primary_roi_095"": 1, ""training_set_primary_roi_098"": 3, ""training_set_metastatic_roi_055"": 4, ""training_set_metastatic_roi_072"": 5, ""training_set_metastatic_roi_086"": 2, ""training_set_primary_roi_027"": 1, ""training_set_metastatic_roi_085"": 1, ""training_set_primary_roi_030"": 6, ""training_set_metastatic_roi_017"": 3, ""training_set_metastatic_roi_014"": 2, ""training_set_primary_roi_063"": 3, ""training_set_primary_roi_001"": 1, ""training_set_primary_roi_075"": 1, ""training_set_metastatic_roi_010"": 3, ""training_set_primary_roi_038"": 2, ""training_set_primary_roi_037"": 3, ""training_set_primary_roi_068"": 3, ""training_set_metastatic_roi_008"": 3, ""training_set_primary_roi_055"": 2, ""training_set_primary_roi_002"": 3, ""training_set_primary_roi_016"": 3, ""training_set_metastatic_roi_069"": 1, ""training_set_metastatic_roi_100"": 1, ""training_set_primary_roi_025"": 2, ""training_set_primary_roi_087"": 4, ""training_set_primary_roi_054"": 1, ""training_set_primary_roi_031"": 2, ""training_set_metastatic_roi_095"": 2, ""training_set_metastatic_roi_037"": 1, ""training_set_metastatic_roi_056"": 2, ""training_set_primary_roi_086"": 1, ""training_set_primary_roi_064"": 1, ""training_set_metastatic_roi_066"": 2, ""training_set_metastatic_roi_047"": 4, ""training_set_primary_roi_022"": 1, ""training_set_metastatic_roi_003"": 1, ""training_set_primary_roi_017"": 1, ""training_set_metastatic_roi_024"": 1, ""training_set_primary_roi_101"": 1, ""training_set_primary_roi_028"": 1, ""training_set_metastatic_roi_015"": 1}",208
A0_s17_cv0,6,"P4 exact A5 parity rerun, not original P3 measurement","[21, 22, 25, 17, 18, 19, 18, 22, 23, 23]",126,0.3942307692307693,76,NOT RECORDED IN ORIGINAL RUN,"{""training_set_primary_roi_083"": 5, ""training_set_metastatic_roi_008"": 1, ""training_set_primary_roi_068"": 8, ""training_set_primary_roi_067"": 3, ""training_set_metastatic_roi_073"": 3, ""training_set_metastatic_roi_025"": 8, ""training_set_metastatic_roi_072"": 5, ""training_set_metastatic_roi_056"": 4, ""training_set_primary_roi_101"": 4, ""training_set_metastatic_roi_101"": 4, ""training_set_primary_roi_054"": 2, ""training_set_primary_roi_076"": 4, ""training_set_primary_roi_041"": 5, ""training_set_primary_roi_022"": 4, ""training_set_metastatic_roi_016"": 6, ""training_set_metastatic_roi_046"": 5, ""training_set_metastatic_roi_018"": 2, ""training_set_primary_roi_052"": 3, ""training_set_primary_roi_057"": 7, ""training_set_metastatic_roi_075"": 1, ""training_set_primary_roi_036"": 6, ""training_set_metastatic_roi_047"": 4, ""training_set_primary_roi_031"": 3, ""training_set_primary_roi_021"": 1, ""training_set_metastatic_roi_004"": 1, ""training_set_primary_roi_098"": 1, ""training_set_primary_roi_004"": 5, ""training_set_primary_roi_037"": 3, ""training_set_metastatic_roi_092"": 5, ""training_set_primary_roi_060"": 1, ""training_set_primary_roi_020"": 3, ""training_set_primary_roi_087"": 3, ""training_set_metastatic_roi_015"": 1, ""training_set_primary_roi_025"": 7, ""training_set_primary_roi_048"": 6, ""training_set_primary_roi_063"": 2, ""training_set_primary_roi_024"": 4, ""training_set_primary_roi_047"": 3, ""training_set_metastatic_roi_014"": 2, ""training_set_metastatic_roi_078"": 4, ""training_set_metastatic_roi_055"": 5, ""training_set_primary_roi_023"": 2, ""training_set_primary_roi_007"": 1, ""training_set_metastatic_roi_037"": 1, ""training_set_metastatic_roi_088"": 3, ""training_set_primary_roi_095"": 2, ""training_set_primary_roi_016"": 6, ""training_set_metastatic_roi_035"": 2, ""training_set_primary_roi_044"": 1, ""training_set_primary_roi_042"": 3, ""training_set_primary_roi_086"": 2, ""training_set_primary_roi_064"": 2, ""training_set_metastatic_roi_062"": 1, ""training_set_metastatic_roi_053"": 2, ""training_set_primary_roi_073"": 1, ""training_set_metastatic_roi_028"": 2, ""training_set_metastatic_roi_085"": 1, ""training_set_primary_roi_030"": 2, ""training_set_primary_roi_002"": 1, ""training_set_primary_roi_038"": 2, ""training_set_primary_roi_029"": 1, ""training_set_primary_roi_017"": 1, ""training_set_metastatic_roi_069"": 1, ""training_set_primary_roi_051"": 1, ""training_set_metastatic_roi_017"": 1, ""training_set_metastatic_roi_036"": 2, ""training_set_primary_roi_040"": 1, ""training_set_metastatic_roi_095"": 1, ""training_set_primary_roi_055"": 1, ""training_set_primary_roi_093"": 1, ""training_set_metastatic_roi_024"": 1, ""training_set_metastatic_roi_083"": 1, ""training_set_primary_roi_075"": 1, ""training_set_metastatic_roi_102"": 1, ""training_set_metastatic_roi_051"": 1, ""training_set_primary_roi_069"": 1}",208
A0_s17_cv0,7,"P4 exact A5 parity rerun, not original P3 measurement","[20, 16, 22, 26, 25, 18, 9, 18, 24, 30]",125,0.39903846153846156,71,NOT RECORDED IN ORIGINAL RUN,"{""training_set_primary_roi_083"": 11, ""training_set_metastatic_roi_046"": 1, ""training_set_primary_roi_052"": 8, ""training_set_primary_roi_007"": 6, ""training_set_primary_roi_041"": 1, ""training_set_primary_roi_064"": 2, ""training_set_metastatic_roi_016"": 7, ""training_set_primary_roi_048"": 7, ""training_set_metastatic_roi_056"": 7, ""training_set_metastatic_roi_088"": 1, ""training_set_metastatic_roi_010"": 2, ""training_set_metastatic_roi_092"": 2, ""training_set_metastatic_roi_102"": 3, ""training_set_metastatic_roi_017"": 7, ""training_set_metastatic_roi_075"": 1, ""training_set_metastatic_roi_072"": 3, ""training_set_primary_roi_095"": 2, ""training_set_primary_roi_073"": 4, ""training_set_primary_roi_017"": 3, ""training_set_primary_roi_068"": 10, ""training_set_metastatic_roi_049"": 2, ""training_set_primary_roi_020"": 2, ""training_set_metastatic_roi_085"": 2, ""training_set_primary_roi_044"": 6, ""training_set_primary_roi_060"": 6, ""training_set_metastatic_roi_068"": 2, ""training_set_metastatic_roi_051"": 3, ""training_set_primary_roi_057"": 8, ""training_set_primary_roi_036"": 2, ""training_set_primary_roi_021"": 2, ""training_set_primary_roi_084"": 1, ""training_set_primary_roi_031"": 3, ""training_set_primary_roi_087"": 3, ""training_set_primary_roi_063"": 1, ""training_set_metastatic_roi_018"": 1, ""training_set_primary_roi_022"": 3, ""training_set_primary_roi_086"": 4, ""training_set_primary_roi_101"": 1, ""training_set_metastatic_roi_095"": 2, ""training_set_primary_roi_029"": 4, ""training_set_metastatic_roi_025"": 3, ""training_set_primary_roi_040"": 2, ""training_set_primary_roi_037"": 5, ""training_set_primary_roi_030"": 2, ""training_set_primary_roi_002"": 2, ""training_set_primary_roi_025"": 4, ""training_set_metastatic_roi_022"": 4, ""training_set_metastatic_roi_101"": 2, ""training_set_primary_roi_042"": 4, ""training_set_primary_roi_038"": 3, ""training_set_primary_roi_023"": 2, ""training_set_metastatic_roi_028"": 2, ""training_set_metastatic_roi_047"": 2, ""training_set_metastatic_roi_024"": 1, ""training_set_primary_roi_024"": 2, ""training_set_metastatic_roi_035"": 1, ""training_set_metastatic_roi_066"": 2, ""training_set_metastatic_roi_008"": 2, ""training_set_primary_roi_093"": 1, ""training_set_metastatic_roi_086"": 1, ""training_set_primary_roi_076"": 1, ""training_set_primary_roi_067"": 1, ""training_set_metastatic_roi_073"": 1, ""training_set_primary_roi_004"": 3, ""training_set_primary_roi_016"": 3, ""training_set_primary_roi_028"": 1, ""training_set_primary_roi_055"": 1, ""training_set_metastatic_roi_055"": 1, ""training_set_metastatic_roi_062"": 1, ""training_set_primary_roi_047"": 1, ""training_set_primary_roi_054"": 1}",208
A0_s17_cv0,8,"P4 exact A5 parity rerun, not original P3 measurement","[18, 19, 22, 24, 21, 24, 21, 12, 19, 28]",119,0.4278846153846154,71,NOT RECORDED IN ORIGINAL RUN,"{""training_set_primary_roi_068"": 12, ""training_set_metastatic_roi_014"": 3, ""training_set_primary_roi_041"": 4, ""training_set_primary_roi_007"": 5, ""training_set_metastatic_roi_046"": 4, ""training_set_primary_roi_052"": 5, ""training_set_metastatic_roi_056"": 3, ""training_set_primary_roi_064"": 2, ""training_set_primary_roi_040"": 1, ""training_set_primary_roi_016"": 8, ""training_set_primary_roi_027"": 1, ""training_set_primary_roi_065"": 3, ""training_set_primary_roi_060"": 2, ""training_set_primary_roi_051"": 4, ""training_set_primary_roi_063"": 1, ""training_set_metastatic_roi_016"": 10, ""training_set_primary_roi_086"": 2, ""training_set_primary_roi_044"": 2, ""training_set_primary_roi_083"": 8, ""training_set_primary_roi_057"": 5, ""training_set_metastatic_roi_075"": 2, ""training_set_metastatic_roi_086"": 3, ""training_set_primary_roi_038"": 6, ""training_set_primary_roi_047"": 6, ""training_set_metastatic_roi_100"": 2, ""training_set_metastatic_roi_066"": 2, ""training_set_metastatic_roi_072"": 3, ""training_set_primary_roi_031"": 4, ""training_set_metastatic_roi_055"": 3, ""training_set_primary_roi_048"": 3, ""training_set_primary_roi_084"": 3, ""training_set_primary_roi_037"": 2, ""training_set_metastatic_roi_069"": 1, ""training_set_metastatic_roi_062"": 2, ""training_set_metastatic_roi_053"": 1, ""training_set_primary_roi_055"": 2, ""training_set_primary_roi_097"": 1, ""training_set_primary_roi_021"": 1, ""training_set_metastatic_roi_101"": 3, ""training_set_metastatic_roi_047"": 4, ""training_set_metastatic_roi_008"": 3, ""training_set_primary_roi_101"": 4, ""training_set_metastatic_roi_025"": 4, ""training_set_primary_roi_042"": 4, ""training_set_primary_roi_054"": 2, ""training_set_metastatic_roi_028"": 1, ""training_set_primary_roi_002"": 2, ""training_set_primary_roi_029"": 2, ""training_set_primary_roi_073"": 5, ""training_set_metastatic_roi_073"": 2, ""training_set_metastatic_roi_017"": 2, ""training_set_metastatic_roi_078"": 1, ""training_set_primary_roi_093"": 1, ""training_set_primary_roi_023"": 3, ""training_set_primary_roi_022"": 5, ""training_set_primary_roi_025"": 5, ""training_set_metastatic_roi_092"": 2, ""training_set_metastatic_roi_022"": 2, ""training_set_metastatic_roi_004"": 1, ""training_set_primary_roi_004"": 3, ""training_set_primary_roi_069"": 2, ""training_set_metastatic_roi_015"": 1, ""training_set_metastatic_roi_085"": 2, ""training_set_metastatic_roi_095"": 1, ""training_set_metastatic_roi_067"": 1, ""training_set_primary_roi_098"": 2, ""training_set_metastatic_roi_068"": 1, ""training_set_metastatic_roi_010"": 1, ""training_set_primary_roi_017"": 1, ""training_set_primary_roi_095"": 2, ""training_set_primary_roi_076"": 1}",208
A0_s17_cv0,9,"P4 exact A5 parity rerun, not original P3 measurement","[17, 18, 29, 18, 18, 22, 27, 18, 23, 18]",126,0.3942307692307693,75,NOT RECORDED IN ORIGINAL RUN,"{""training_set_primary_roi_068"": 5, ""training_set_primary_roi_040"": 3, ""training_set_primary_roi_069"": 2, ""training_set_primary_roi_057"": 4, ""training_set_metastatic_roi_056"": 4, ""training_set_primary_roi_044"": 8, ""training_set_primary_roi_076"": 4, ""training_set_primary_roi_036"": 4, ""training_set_primary_roi_083"": 3, ""training_set_metastatic_roi_101"": 3, ""training_set_metastatic_roi_100"": 2, ""training_set_metastatic_roi_047"": 6, ""training_set_primary_roi_048"": 7, ""training_set_primary_roi_016"": 4, ""training_set_primary_roi_041"": 5, ""training_set_metastatic_roi_072"": 9, ""training_set_primary_roi_101"": 4, ""training_set_primary_roi_087"": 3, ""training_set_metastatic_roi_055"": 3, ""training_set_primary_roi_037"": 7, ""training_set_metastatic_roi_073"": 3, ""training_set_metastatic_roi_016"": 3, ""training_set_metastatic_roi_092"": 3, ""training_set_metastatic_roi_017"": 7, ""training_set_primary_roi_073"": 4, ""training_set_primary_roi_029"": 4, ""training_set_metastatic_roi_010"": 2, ""training_set_primary_roi_002"": 2, ""training_set_metastatic_roi_069"": 3, ""training_set_metastatic_roi_086"": 2, ""training_set_metastatic_roi_024"": 3, ""training_set_metastatic_roi_025"": 3, ""training_set_primary_roi_020"": 3, ""training_set_primary_roi_052"": 3, ""training_set_primary_roi_067"": 1, ""training_set_primary_roi_086"": 2, ""training_set_primary_roi_093"": 1, ""training_set_metastatic_roi_053"": 1, ""training_set_metastatic_roi_102"": 2, ""training_set_metastatic_roi_022"": 2, ""training_set_metastatic_roi_046"": 5, ""training_set_metastatic_roi_068"": 1, ""training_set_metastatic_roi_083"": 1, ""training_set_primary_roi_042"": 1, ""training_set_metastatic_roi_067"": 2, ""training_set_primary_roi_025"": 3, ""training_set_primary_roi_024"": 3, ""training_set_metastatic_roi_035"": 1, ""training_set_primary_roi_064"": 1, ""training_set_primary_roi_095"": 5, ""training_set_primary_roi_063"": 1, ""training_set_primary_roi_054"": 3, ""training_set_primary_roi_047"": 2, ""training_set_primary_roi_084"": 2, ""training_set_primary_roi_065"": 1, ""training_set_primary_roi_098"": 1, ""training_set_primary_roi_004"": 2, ""training_set_primary_roi_021"": 2, ""training_set_metastatic_roi_037"": 1, ""training_set_primary_roi_007"": 6, ""training_set_metastatic_roi_028"": 1, ""training_set_primary_roi_022"": 3, ""training_set_metastatic_roi_085"": 2, ""training_set_primary_roi_030"": 1, ""training_set_metastatic_roi_066"": 1, ""training_set_primary_roi_001"": 1, ""training_set_metastatic_roi_075"": 1, ""training_set_primary_roi_038"": 3, ""training_set_metastatic_roi_018"": 1, ""training_set_primary_roi_023"": 1, ""training_set_metastatic_roi_004"": 1, ""training_set_metastatic_roi_088"": 1, ""training_set_metastatic_roi_015"": 1, ""training_set_primary_roi_031"": 1, ""training_set_primary_roi_060"": 1}",208
