prompt,run_id,phase,epoch,split,evaluation_contract_id,class_name,roi_precision,roi_recall,roi_f1,pooled_precision,pooled_recall,pooled_f1,pooled_TP,pooled_FP,pooled_FN,source_sha256
6,p6_A_D300_s17,joint,3,dev,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,apoptosis,0.0,0.0,0.0,0.0,0.0,0.0,0,1,18,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,4,train,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,tumor,0.7185792349726776,0.7868852459016393,0.7295081967213115,0.7857142857142857,0.7746478873239436,0.7801418439716311,55,15,16,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,4,train,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,lymphocyte,0.3251366120218579,0.3442622950819672,0.33060109289617484,0.8076923076923077,0.5675675675675675,0.6666666666666666,21,5,16,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,4,train,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,plasma_cell,0.15846994535519124,0.19672131147540983,0.16830601092896177,0.5,0.75,0.6,18,18,6,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,4,train,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,histiocyte,0.18579234972677594,0.26229508196721313,0.21038251366120217,0.5714285714285714,0.6666666666666666,0.6153846153846153,16,12,8,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,4,train,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,melanophage,0.226775956284153,0.3114754098360656,0.25409836065573765,0.5757575757575758,0.7916666666666666,0.6666666666666667,19,14,5,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,4,train,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,neutrophil,0.12484237074401008,0.1288056206088993,0.12598330631117516,0.7931034482758621,0.9583333333333334,0.8679245283018867,23,6,1,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,4,train,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,stroma,0.11475409836065574,0.11475409836065574,0.11475409836065574,1.0,0.2916666666666667,0.45161290322580644,7,0,17,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,4,train,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,epithelium,0.12568306010928962,0.14754098360655737,0.13411397345823575,0.6875,0.9166666666666666,0.7857142857142857,22,10,2,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,4,train,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,endothelium,0.2540983606557377,0.2786885245901639,0.2622950819672131,0.85,0.7083333333333334,0.7727272727272727,17,3,7,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,4,train,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,apoptosis,0.20491803278688525,0.22950819672131148,0.21311475409836061,0.7368421052631579,0.5833333333333334,0.6511627906976745,14,5,10,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,4,dev,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,tumor,0.431547619047619,0.5178571428571429,0.45535714285714285,0.5882352941176471,0.5172413793103449,0.5504587155963303,30,21,28,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,4,dev,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,lymphocyte,0.10714285714285714,0.125,0.1130952380952381,0.35,0.30434782608695654,0.3255813953488372,7,13,16,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,4,dev,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,plasma_cell,0.05654761904761905,0.07142857142857142,0.06190476190476191,0.2727272727272727,0.3333333333333333,0.3,6,16,12,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,4,dev,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,histiocyte,0.04166666666666667,0.05357142857142857,0.044642857142857144,0.13043478260869565,0.16666666666666666,0.14634146341463414,3,20,15,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,4,dev,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,melanophage,0.17559523809523808,0.23214285714285715,0.18962585034013607,0.40625,0.7222222222222222,0.52,13,19,5,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,4,dev,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,neutrophil,0.08750000000000001,0.09672619047619048,0.0816326530612245,0.5217391304347826,0.631578947368421,0.5714285714285715,12,11,7,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,4,dev,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,stroma,0.044642857142857144,0.05357142857142857,0.047619047619047616,0.3333333333333333,0.16666666666666666,0.2222222222222222,3,6,15,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,4,dev,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,epithelium,0.12797619047619047,0.11607142857142858,0.1154761904761905,0.5652173913043478,0.7222222222222222,0.6341463414634146,13,10,5,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,4,dev,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,endothelium,0.049107142857142856,0.07142857142857142,0.054761904761904755,0.3333333333333333,0.2222222222222222,0.26666666666666666,4,8,14,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,4,dev,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,apoptosis,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.3,0.16666666666666666,0.21428571428571427,3,7,15,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,5,train,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,tumor,0.7131147540983607,0.7459016393442623,0.7185792349726776,0.8793103448275862,0.7183098591549296,0.7906976744186047,51,7,20,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,5,train,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,lymphocyte,0.4139344262295082,0.4426229508196721,0.42185792349726775,0.7297297297297297,0.7297297297297297,0.7297297297297297,27,10,10,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,5,train,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,plasma_cell,0.18579234972677597,0.18032786885245902,0.1792349726775956,0.8888888888888888,0.6666666666666666,0.761904761904762,16,2,8,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,5,train,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,histiocyte,0.1885245901639344,0.19672131147540983,0.19125683060109291,0.9230769230769231,0.5,0.6486486486486487,12,1,12,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
6,p6_A_D300_s17,joint,5,train,puma_public_track2_nuclei_class_first_greedy_dynamic_avg_2026,melanophage,0.2486338797814208,0.32786885245901637,0.27322404371584696,0.6451612903225806,0.8333333333333334,0.7272727272727272,20,11,4,96ac13b416f7c72a3f215d1cedbb152b0c057add45f11379d9b0d2883ce3ba3a
